"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"4169",90,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-8.97628638085735e-11
"4170",90,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-8.97628638085735e-11
"4171",91,"min_d2",-0.4384,25,1,0.0090461778300746,"none",-0.420669817255309,-0.456130182744691,-0.344,-0.49,0.203656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.34324335716271
"4172",91,"min_d2",-0.4384,25,NA,0.0090461778300746,"jack_quant",-0.420669817255309,-0.456130182744691,-0.344,-0.49,0.203656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.34324335716271
"4173",91,"min_d2",-0.445833333333333,24,1,0.00514135413770049,"sim_int",-0.435756464391674,-0.455910202274992,-0.40575,-0.49,0.196223272099952,0.0275,25,0.25,0.5,"sigmoidal","gam",6.34324335716271
"4174",92,"min_d2",-0.4572,25,1,0.0174256356491744,"none",-0.423046381719901,-0.491353618280099,-0.244,-0.554,0.184856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.35088484084532
"4175",92,"min_d2",-0.4572,25,NA,0.0174256356491744,"jack_quant",-0.423046381719901,-0.491353618280099,-0.244,-0.554,0.184856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.35088484084532
"4176",92,"min_d2",-0.470833333333333,24,1,0.0109461073117526,"sim_int",-0.449379357231388,-0.492287309435279,-0.37175,-0.55425,0.171223272099953,0.0275,25,0.25,0.5,"sigmoidal","gam",9.35088484084532
"4177",93,"min_d2",0.2036,25,1,0.0278630081330466,"none",0.258210492441718,0.148989507558282,0.478,-0.04,0.845656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.91007922019969
"4178",93,"min_d2",0.2036,25,NA,0.0278630081330466,"jack_quant",0.258210492441718,0.148989507558282,0.478,-0.04,0.845656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.91007922019969
"4179",93,"min_d2",0.20625,24,1,0.0289371426209013,"sim_int",0.262965757352466,0.149534242647535,0.47975,-0.0425,0.848306605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.91007922019969
"4180",94,"min_d2",0.3524,25,1,0.0167423282597002,"none",0.38521436040636,0.319585639593641,0.464,0.15,0.994456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.23309470184963
"4181",94,"min_d2",0.3524,25,NA,0.0167423282597002,"jack_quant",0.38521436040636,0.319585639593641,0.464,0.15,0.994456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.23309470184963
"4182",94,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.23309470184963
"4183",95,"min_d2",0.3,25,1,0.0120761472884912,"none",0.323668813757444,0.276331186242556,0.378,0.168,0.942056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.02394163941718
"4184",95,"min_d2",0.3,25,NA,0.0120761472884912,"jack_quant",0.323668813757444,0.276331186242556,0.378,0.168,0.942056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.02394163941718
"4185",95,"min_d2",0.312,15,1,0.00858332507759988,"sim_int",0.328823008019695,0.295176991980305,0.3665,0.2575,0.954056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.02394163941718
"4186",96,"min_d2",-0.712,25,1,0.00855943274340589,"none",-0.695223820094832,-0.728776179905168,-0.614,-0.766,-0.0699433945667142,0.0275,25,0.25,0.5,"sigmoidal","gam",8.58396034454167
"4187",96,"min_d2",-0.712,25,NA,0.00855943274340589,"jack_quant",-0.695223820094832,-0.728776179905168,-0.614,-0.766,-0.0699433945667142,0.0275,25,0.25,0.5,"sigmoidal","gam",8.58396034454167
"4188",96,"min_d2",-0.712,25,1,0.00855943274340589,"sim_int",-0.695223820094832,-0.728776179905168,-0.614,-0.766,-0.0699433945667142,0.0275,25,0.25,0.5,"sigmoidal","gam",8.58396034454167
"4189",97,"min_d2",0.3204,25,1,0.016692480010139,"none",0.353116659632527,0.287683340367473,0.404,0.0800000000000001,0.962456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.21474506104619
"4190",97,"min_d2",0.3204,25,NA,0.016692480010139,"jack_quant",0.353116659632527,0.287683340367473,0.404,0.0800000000000001,0.962456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.21474506104619
"4191",97,"min_d2",0.395,2,0,NA,"sim_int",NA,NA,0.40925,0.38075,1.03705660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",3.21474506104619
"4192",98,"min_d2",-0.5752,25,1,0.0156693260154283,"none",-0.544488685347744,-0.605911314652256,-0.404,-0.684,0.0668566054332859,0.0275,25,0.25,0.5,"sigmoidal","gam",2.6607730380568
"4193",98,"min_d2",-0.5752,25,NA,0.0156693260154283,"jack_quant",-0.544488685347744,-0.605911314652256,-0.404,-0.684,0.0668566054332859,0.0275,25,0.25,0.5,"sigmoidal","gam",2.6607730380568
"4194",98,"min_d2",-0.600714285714286,14,1,0.0144100673928135,"sim_int",-0.572471072609576,-0.628957498818995,-0.52275,-0.7005,0.0413423197190002,0.0275,25,0.25,0.5,"sigmoidal","gam",2.6607730380568
"4195",99,"min_d2",0.472,25,1,0.0143855637513601,"none",0.500195186849971,0.443804813150029,0.538,0.304,1.11405660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.56506781259465
"4196",99,"min_d2",0.472,25,NA,0.0143855637513601,"jack_quant",0.500195186849971,0.443804813150029,0.538,0.304,1.11405660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.56506781259465
"4197",99,"min_d2",0.458,5,0,0.0754486580397558,"sim_int",0.6058766524398,0.3101233475602,0.548,0.221,1.10005660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.56506781259465
"4198",100,"min_d2",-0.1472,25,1,0.0388842655981968,"none",-0.0709882398622444,-0.223411760137755,0.296,-0.33,0.494856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.35951455769842
"4199",100,"min_d2",-0.1472,25,NA,0.0388842655981968,"jack_quant",-0.0709882398622444,-0.223411760137755,0.296,-0.33,0.494856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.35951455769842
"4200",100,"min_d2",-0.02375,8,0,0.0410543442728473,"sim_int",0.056715036183689,-0.104215036183689,0.13125,-0.1695,0.618306605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.35951455769842
"4201",1,"zero_d2",-2.1894,25,1,0.0543972017254156,"none",-2.08278344375843,-2.29601655624157,-1.355,-2.265,-1.54734339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.87349996788581
"4202",1,"zero_d2",-2.2342,25,NA,0.0314351183657174,"jack_quant",-2.17258830015344,-2.29581169984656,-1.957,-2.265,-1.59214339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.87349996788581
"4203",1,"zero_d2",-2.0806,25,1,0.158598549804215,"sim_int",-1.76975255438346,-2.39144744561654,-0.267000000000004,-2.265,-1.43854339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.87349996788581
"4204",2,"zero_d2",-1.6778,25,1,0.165807703212017,"none",-1.35282287334514,-2.00277712665486,-0.00900000000000512,-1.855,-1.03574339456671,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.84550884707302
"4205",2,"zero_d2",-1.4314,25,NA,0.241053013993925,"jack_quant",-0.958944774207077,-1.90385522579292,1.885,-1.855,-0.789343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.84550884707302
"4206",2,"zero_d2",-1.8402,25,1,0.0151051867471629,"sim_int",-1.81059437799581,-1.86980562200419,-1.707,-1.855,-1.19814339456671,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.84550884707302
"4207",3,"zero_d2",0.4382,25,1,0.371615616822903,"none",1.16655322506553,-0.290153225065527,1.823,-2.425,1.08025660543329,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-0.0521274918006469
"4208",3,"zero_d2",-2.2738,25,NA,0.0491006619099987,"jack_quant",-2.17756447103932,-2.37003552896068,-1.881,-2.425,-1.63174339456671,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-0.0521274918006469
"4209",3,"zero_d2",0.687105263157895,19,1,0.446390585592688,"sim_int",1.56201473395731,-0.187804207641518,1.8125,-2.425,1.32916186859118,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-0.0521274918006469
"4210",4,"zero_d2",-0.0677999999999999,25,1,0.259270825800187,"none",0.440361480810326,-0.575961480810325,1.893,-1.889,0.574256605433286,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-3.29890781358699e-10
"4211",4,"zero_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-3.29890781358699e-10
"4212",4,"zero_d2",0.849285714285715,14,0,0.386315801596279,"sim_int",1.60645077207314,0.0921206564982869,1.8985,-1.8785,1.491342319719,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-3.29890781358699e-10
"4213",5,"zero_d2",-1.4786,25,1,0.203160684899635,"none",-1.08041237452222,-1.87678762547778,1.771,-1.769,-0.836543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.11086192023674
"4214",5,"zero_d2",-1.6122,25,NA,0.156376637570251,"jack_quant",-1.30570742233883,-1.91869257766117,-0.233000000000005,-1.769,-0.970143394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.11086192023674
"4215",5,"zero_d2",-1.4786,25,1,0.203160684899635,"sim_int",-1.08041237452222,-1.87678762547778,1.771,-1.769,-0.836543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.11086192023674
"4216",6,"zero_d2",-2.1106,25,1,0.146393068673198,"none",-1.82367485781423,-2.39752514218577,-0.0470000000000023,-2.305,-1.46854339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",12.3539193974176
"4217",6,"zero_d2",-2.1326,25,NA,0.153486427195806,"jack_quant",-1.83177213058049,-2.43342786941951,-0.467000000000004,-2.305,-1.49054339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",12.3539193974176
"4218",6,"zero_d2",-1.8202,25,1,0.279023669844215,"sim_int",-1.27332365627114,-2.36707634372886,1.975,-2.305,-1.17814339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",12.3539193974176
"4219",7,"zero_d2",-0.9086,25,1,0.248542892564733,"none",-0.421464881959715,-1.39573511804028,2.145,-2.065,-0.266543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",7.89188428064028
"4220",7,"zero_d2",1.3062,25,NA,0.349711845667258,"jack_quant",1.99162262247486,0.620777377525145,2.145,-2.133,1.94825660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",7.89188428064028
"4221",7,"zero_d2",-0.2186,25,1,0.43032040711286,"sim_int",0.62481249975382,-1.06201249975382,2.145,-2.065,0.423456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",7.89188428064028
"4222",8,"zero_d2",0.4298,25,1,0.161729068712667,"none",0.746783149930032,0.112816850069968,0.883,-1.665,1.07185660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",3.68643062699789
"4223",8,"zero_d2",0.3394,25,NA,0.182681682776961,"jack_quant",0.697449518878015,-0.0186495188780146,0.883,-1.665,0.981456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.68643062699789
"4224",8,"zero_d2",-1.1618,25,1,0.209141532354422,"sim_int",-0.751890128913815,-1.57170987108618,1.037,-1.665,-0.519743394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",3.68643062699789
"4225",9,"zero_d2",0.4058,25,1,0.115624692191782,"none",0.632420232419423,0.179179767580577,1.121,-0.731,1.04785660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.25091502405494
"4226",9,"zero_d2",0.4894,25,NA,0.0628685798577742,"jack_quant",0.612620152280418,0.366179847719582,1.121,0.0750000000000001,1.13145660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.25091502405494
"4227",9,"zero_d2",-1.04958333333333,24,1,0.420479508059754,"sim_int",-0.225458641299097,-1.87370802536757,1.775,-2.445,-0.407526727900048,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.25091502405494
"4228",10,"zero_d2",-0.5318,25,1,0.419275052256206,"none",0.289964002038313,-1.35356400203831,1.943,-2.175,0.110256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.24808806922066
"4229",10,"zero_d2",1.6062,25,NA,0.23229480192204,"jack_quant",2.06148944556307,1.15091055443694,1.935,-2.175,2.24825660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.24808806922066
"4230",10,"zero_d2",1.6458,25,1,0.205873747719324,"sim_int",2.04930513089216,1.24229486910784,1.943,-1.569,2.28785660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.24808806922066
"4231",11,"zero_d2",-1.6566,25,1,0.126448111887841,"none",-1.40876625478674,-1.90443374521326,-0.539,-2.263,-1.01454339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",2.38942186387791
"4232",11,"zero_d2",1.5442,25,NA,0.234806303152194,"jack_quant",2.00441189752129,1.08398810247871,1.875,-2.183,2.18625660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.38942186387791
"4233",11,"zero_d2",1.7118,25,1,0.144923015962115,"sim_int",1.99584389181667,1.42775610818333,1.875,0.133,2.35385660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.38942186387791
"4234",12,"zero_d2",-0.2898,25,1,0.381701745112886,"none",0.458321673257343,-1.03792167325734,2.149,-1.917,0.352256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.01801426376792
"4235",12,"zero_d2",1.9898,25,NA,0.163506625757694,"jack_quant",2.31026709771875,1.66933290228125,2.155,0.545,2.63185660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.01801426376792
"4236",12,"zero_d2",-0.4994,25,1,0.348718427483646,"sim_int",0.184075558613388,-1.18287555861339,2.231,-1.657,0.142656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.01801426376792
"4237",13,"zero_d2",-0.831,25,1,0.242983481377278,"none",-0.354761127662375,-1.30723887233762,1.685,-1.997,-0.188943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",5.44999463795926
"4238",13,"zero_d2",1.5282,25,NA,0.160033329861834,"jack_quant",1.84185956285521,1.21454043714479,1.685,0.117,2.17025660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.44999463795926
"4239",13,"zero_d2",1.5318,25,1,0.14848157386618,"sim_int",1.82281853714554,1.24078146285446,1.685,0.115,2.17385660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.44999463795926
"4240",14,"zero_d2",-1.4394,25,1,0.421490444072513,"none",-0.61329390979008,-2.26550609020992,2.145,-2.945,-0.797343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",6.14457572166862
"4241",14,"zero_d2",2.145,25,NA,0,"jack_quant",2.145,2.145,2.145,2.145,2.78705660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",6.14457572166862
"4242",14,"zero_d2",1.7878,25,1,0.245132843803337,"sim_int",2.26825154528242,1.30734845471758,2.145,-2.101,2.42985660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",6.14457572166862
"4243",15,"zero_d2",-2.3022,25,1,0.163734117126246,"none",-1.9812870273921,-2.6231129726079,0.106999999999998,-2.525,-1.66014339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66326750884701
"4244",15,"zero_d2",-2.3074,25,NA,0.222087070012341,"jack_quant",-1.87211734134379,-2.74268265865621,-0.349000000000008,-2.525,-1.66534339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66326750884701
"4245",15,"zero_d2",-2.3074,25,1,0.222087070012341,"sim_int",-1.87211734134379,-2.74268265865621,-0.349000000000008,-2.525,-1.66534339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66326750884701
"4246",16,"zero_d2",0.3558,25,1,0.340770124538196,"none",1.02369717110209,-0.312097171102094,1.385,-2.325,0.997856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.295411614348403
"4247",16,"zero_d2",1.3774,25,NA,0.00651600593410819,"jack_quant",1.3901711369539,1.3646288630461,1.385,1.315,2.01945660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.295411614348403
"4248",16,"zero_d2",0.4882,25,1,0.329414316122822,"sim_int",1.13384019559262,-0.157440195592624,1.385,-2.325,1.13025660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.295411614348403
"4249",17,"zero_d2",-1.2282,25,1,0.223153472350807,"none",-0.790827231167364,-1.66557276883264,1.985,-2.075,-0.586143394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",9.83324218863722
"4250",17,"zero_d2",-0.0145833333333332,24,NA,0.333659595370582,"jack_quant",0.639377456689216,-0.668544123355882,1.985,-1.6635,0.627473272099953,0.0275,25,0.25,0.5,"sigmoidal","gam",9.83324218863722
"4251",17,"zero_d2",1.8206,25,1,0.149782342083438,"sim_int",2.1141679960036,1.5270320039964,1.985,0.251,2.46265660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",9.83324218863722
"4252",18,"zero_d2",-0.0194,25,1,0.483995623832374,"none",0.929213991386449,-0.968013991386449,2.447,-2.985,0.622656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",13.1959869300589
"4253",18,"zero_d2",1.4738,25,NA,0.18493647558013,"jack_quant",1.83626883156483,1.11133116843517,1.655,-0.156999999999999,2.11585660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",13.1959869300589
"4254",18,"zero_d2",1.527,25,1,0.122804327194842,"sim_int",1.76769205844756,1.28630794155244,1.655,0.337,2.16905660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",13.1959869300589
"4255",19,"zero_d2",-2.063,25,1,0.0122474487139159,"none",-2.03899544161822,-2.08700455838178,-1.955,-2.075,-1.42094339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",11.2871280349501
"4256",19,"zero_d2",1.5038,25,NA,0.219860530286311,"jack_quant",1.93471872098305,1.07288127901695,1.815,-2.075,2.14585660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",11.2871280349501
"4257",19,"zero_d2",1.6678,25,1,0.146480137068326,"sim_int",1.95489579310441,1.38070420689559,1.823,0.313,2.30985660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",11.2871280349501
"4258",20,"zero_d2",-0.8874,25,1,0.204800275336186,"none",-0.485998836317188,-1.28880116368281,1.905,-1.765,-0.245343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.262255381214629
"4259",20,"zero_d2",0.5874,25,NA,0.366009961157708,"jack_quant",1.30476634185201,-0.129966341852011,1.905,-1.765,1.22945660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.262255381214629
"4260",20,"zero_d2",0.4266,25,1,0.37296656090802,"sim_int",1.15760102681748,-0.304401026817483,1.905,-1.775,1.06865660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.262255381214629
"4261",21,"zero_d2",-1.495,25,1,0.142817628463716,"none",-1.21508259185369,-1.77491740814631,0.746999999999999,-1.699,-0.852943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.296304014393485
"4262",21,"zero_d2",-1.69541666666667,24,NA,0.000425628265379384,"jack_quant",-1.69458245059572,-1.69625088273761,-1.695,-1.69925,-1.05336006123338,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.296304014393485
"4263",21,"zero_d2",-1.69541666666667,24,1,0.000425628265379384,"sim_int",-1.69458245059572,-1.69625088273761,-1.695,-1.69925,-1.05336006123338,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.296304014393485
"4264",22,"zero_d2",-0.939,25,1,0.392874025611264,"none",-0.168981059340656,-1.70901894065934,2.085,-2.115,-0.296943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",14.2203430300712
"4265",22,"zero_d2",1.917,25,NA,0.171464281994822,"jack_quant",2.25306381734487,1.58093618265513,2.085,0.405,2.55905660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",14.2203430300712
"4266",22,"zero_d2",0.573,25,1,0.42,"sim_int",1.39618487350682,-0.250184873506823,2.085,-2.115,1.21505660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",14.2203430300712
"4267",23,"zero_d2",-0.6062,25,1,0.0490015589321174,"none",-0.510158709306733,-0.702241290693267,-0.481,-1.103,0.0358566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam",9.74039213430796
"4268",23,"zero_d2",-0.3642,25,NA,0.140174643054853,"jack_quant",-0.0894627480667298,-0.63893725193327,1.915,-0.621,0.277856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.74039213430796
"4269",23,"zero_d2",-0.267,25,1,0.167982307269413,"sim_int",0.0622392722879908,-0.596239272287991,1.915,-0.621,0.375056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.74039213430796
"4270",24,"zero_d2",0.7294,25,1,0.36234147874929,"none",1.43957624845359,0.0192237515464062,2.071,-2.743,1.37145660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.768388852050577
"4271",24,"zero_d2",-2.615,24,NA,0,"jack_quant",-2.615,-2.615,-2.615,-2.615,-1.97294339456671,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.768388852050577
"4272",24,"zero_d2",0.452083333333333,24,1,0.419206415252119,"sim_int",1.27371280931563,-0.369546142648962,1.715,-2.615,1.09413993876662,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.768388852050577
"4273",25,"zero_d2",1.5666,25,1,0.137651028167448,"none",1.83639105764311,1.29680894235689,2.473,0.183,2.20865660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",4.70781593458479
"4274",25,"zero_d2",1.605,24,NA,0,"jack_quant",1.605,1.605,1.605,1.605,2.24705660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",4.70781593458479
"4275",25,"zero_d2",1.4706,25,1,0.121631102107972,"sim_int",1.70899257953154,1.23220742046846,1.605,0.183,2.11265660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",4.70781593458479
"4276",26,"zero_d2",-1.8334,25,1,0.0224743681161945,"none",-1.78935104791696,-1.87744895208304,-1.635,-1.859,-1.19134339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",10.4413557763569
"4277",26,"zero_d2",-1.6994,25,NA,0.159234366056242,"jack_quant",-1.3873063774287,-2.0114936225713,-0.295000000000006,-1.859,-1.05734339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",10.4413557763569
"4278",26,"zero_d2",-1.0458,25,1,0.326797337810454,"sim_int",-0.405288987647941,-1.68631101235206,2.245,-1.855,-0.403743394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",10.4413557763569
"4279",27,"zero_d2",0.323,25,1,0.033504767488291,"none",0.388668137587439,0.257331862412561,0.674999999999999,0.241,0.965056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.5250544756916
"4280",27,"zero_d2",0.290833333333333,24,NA,0.00698138672145479,"jack_quant",0.304516599869531,0.277150066797136,0.3605,0.24075,0.932889938766619,0.0275,25,0.25,0.5,"sigmoidal","gam",6.5250544756916
"4281",27,"zero_d2",-0.4175,24,1,0.237373187714507,"sim_int",0.0477428988158998,-0.8827428988159,0.3605,-2.155,0.224556605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.5250544756916
"4282",28,"zero_d2",-1.6934,25,1,0.164932309347401,"none",-1.37013861379208,-2.01666138620792,-0.239000000000006,-1.855,-1.05134339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.90772677560152
"4283",28,"zero_d2",-1.6934,25,NA,0.164932309347401,"jack_quant",-1.37013861379208,-2.01666138620792,-0.239000000000006,-1.855,-1.05134339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.90772677560152
"4284",28,"zero_d2",-1.7238,25,1,0.125665340399721,"sim_int",-1.47750045871158,-1.97009954128842,-0.503000000000004,-1.855,-1.08174339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",3.90772677560152
"4285",29,"zero_d2",-1.5726,25,1,0.213672646822189,"none",-1.15380930774716,-1.99139069225284,1.893,-1.875,-0.930543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",2.68172193978661
"4286",29,"zero_d2",-1.7214,25,NA,0.156767343538123,"jack_quant",-1.41414165271326,-2.02865834728674,-0.339000000000006,-1.875,-1.07934339456671,0.0275,25,0.25,0.5,"sigmoidal","gam",2.68172193978661
"4287",29,"zero_d2",-1.5726,25,1,0.213672646822189,"sim_int",-1.15380930774716,-1.99139069225284,1.893,-1.875,-0.930543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",2.68172193978661
"4288",30,"zero_d2",-0.1654,25,1,0.323285262749651,"none",0.468227471721885,-0.799027471721885,1.929,-1.911,0.476656605433286,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.46258116728859e-10
"4289",30,"zero_d2",0.5934,25,NA,0.356283224571563,"jack_quant",1.29170228845606,-0.10490228845606,1.885,-1.889,1.23545660543329,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.46258116728859e-10
"4290",30,"zero_d2",0.342222222222222,18,1,0.426461911112988,"sim_int",1.1780722087818,-0.493627764337356,1.88075,-2.516,0.984278827655508,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.46258116728859e-10
"4291",31,"zero_d2",-1.5786,25,1,0.330607017469382,"none",-0.930622152723808,-2.22657784727619,2.055,-2.285,-0.936543394566714,0.0275,25,0.25,0.5,"sigmoidal","gam",14.3860693279023
"4292",31,"zero_d2",1.8814,25,NA,0.177179758061317,"jack_quant",2.2286659445897,1.5341340554103,2.055,0.319000000000001,2.52345660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",14.3860693279023
"4293",31,"zero_d2",0.8446,25,1,0.401258644766689,"sim_int",1.63105249222806,0.058147507771938,2.055,-2.285,1.48665660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",14.3860693279023
"4294",32,"zero_d2",-0.5134,25,1,0.0461943358721247,"none",-0.422860765400889,-0.603939234599111,-0.301,-0.991,0.128656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.38453061879827
"4295",32,"zero_d2",-0.3974,25,NA,0.105355351074352,"jack_quant",-0.190907306315696,-0.603892693684304,0.576999999999997,-0.963,0.244656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.38453061879827
"4296",32,"zero_d2",1.7406,25,1,0.14780580352461,"sim_int",2.03029405161424,1.45090594838576,1.893,0.431,2.38265660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.38453061879827
"4297",33,"zero_d2",-0.337,25,1,0.384484683989131,"none",0.416576133225961,-1.09057613322596,1.745,-1.983,0.305056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",2.66927265373004
"4298",33,"zero_d2",1.5962,25,NA,0.151868364052557,"jack_quant",1.89385652393403,1.29854347606597,1.745,0.257,2.23825660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.66927265373004
"4299",33,"zero_d2",1.5858,25,1,0.151797013585029,"sim_int",1.88331667958739,1.28828332041261,1.745,0.101000000000001,2.22785660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.66927265373004
