"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"2660",87,"abs_max_d2",-0.2852,25,NA,0.0450544423756168,"jack_quant",-0.196894915600256,-0.373505084399744,0.171999999999999,-0.542,0.356856605433286,0.55,25,0.25,0,"hockeystick","gam",10.1324950255787
"2661",87,"abs_max_d2",-0.325,24,1,0.0203374183713504,"sim_int",-0.28513939245363,-0.36486060754637,-0.18875,-0.544,0.317056605433286,0.55,25,0.25,0,"hockeystick","gam",10.1324950255787
"2662",88,"abs_max_d2",-0.5744,25,1,0.00533853912601566,"none",-0.563936655582951,-0.584863344417049,-0.52,-0.634,0.0676566054332859,0.55,25,0.25,0,"hockeystick","gam",24.9631060470689
"2663",88,"abs_max_d2",-0.5744,25,NA,0.00533853912601566,"jack_quant",-0.563936655582951,-0.584863344417049,-0.52,-0.634,0.0676566054332859,0.55,25,0.25,0,"hockeystick","gam",24.9631060470689
"2664",88,"abs_max_d2",-0.5744,25,1,0.00533853912601566,"sim_int",-0.563936655582951,-0.584863344417049,-0.52,-0.634,0.0676566054332859,0.55,25,0.25,0,"hockeystick","gam",24.9631060470689
"2665",89,"abs_max_d2",-0.3736,25,1,0.016634134917225,"none",-0.340997694648259,-0.406202305351741,-0.202,-0.486,0.268456605433286,0.55,25,0.25,0,"hockeystick","gam",10.668248226377
"2666",89,"abs_max_d2",-0.3736,25,NA,0.016634134917225,"jack_quant",-0.340997694648259,-0.406202305351741,-0.202,-0.486,0.268456605433286,0.55,25,0.25,0,"hockeystick","gam",10.668248226377
"2667",89,"abs_max_d2",-0.3736,25,1,0.016634134917225,"sim_int",-0.340997694648259,-0.406202305351741,-0.202,-0.486,0.268456605433286,0.55,25,0.25,0,"hockeystick","gam",10.668248226377
"2668",90,"abs_max_d2",-0.4108,25,1,0.0279627728715638,"none",-0.355993972263861,-0.465606027736139,-0.086,-0.63,0.231256605433286,0.55,25,0.25,0,"hockeystick","gam",21.1222732766187
"2669",90,"abs_max_d2",-0.4108,25,NA,0.0279627728715638,"jack_quant",-0.355993972263861,-0.465606027736139,-0.086,-0.63,0.231256605433286,0.55,25,0.25,0,"hockeystick","gam",21.1222732766187
"2670",90,"abs_max_d2",-0.4108,25,1,0.0279627728715638,"sim_int",-0.355993972263861,-0.465606027736139,-0.086,-0.63,0.231256605433286,0.55,25,0.25,0,"hockeystick","gam",21.1222732766187
"2671",91,"abs_max_d2",-0.258,25,1,0.0237170824512629,"none",-0.211515372577158,-0.304484627422842,0.0300000000000002,-0.35,0.384056605433286,0.55,25,0.25,0,"hockeystick","gam",3.62552901704268
"2672",91,"abs_max_d2",-0.258,25,NA,0.0237170824512629,"jack_quant",-0.211515372577158,-0.304484627422842,0.0300000000000002,-0.35,0.384056605433286,0.55,25,0.25,0,"hockeystick","gam",3.62552901704268
"2673",91,"abs_max_d2",-0.106,5,0,0.0886425405773098,"sim_int",0.0677361870296576,-0.279736187029657,0.0300000000000002,-0.339,0.536056605433286,0.55,25,0.25,0,"hockeystick","gam",3.62552901704268
"2674",92,"abs_max_d2",-0.6972,25,1,0.0188241127871202,"none",-0.660305416896324,-0.734094583103675,-0.496,-0.818,-0.0551433945667141,0.55,25,0.25,0,"hockeystick","gam",13.8263935828262
"2675",92,"abs_max_d2",-0.6972,25,NA,0.0188241127871202,"jack_quant",-0.660305416896324,-0.734094583103675,-0.496,-0.818,-0.0551433945667141,0.55,25,0.25,0,"hockeystick","gam",13.8263935828262
"2676",92,"abs_max_d2",-0.712083333333333,24,1,0.0116011075455016,"sim_int",-0.689345580363374,-0.734821086303292,-0.6,-0.8185,-0.0700267279000475,0.55,25,0.25,0,"hockeystick","gam",13.8263935828262
"2677",93,"abs_max_d2",-0.5808,25,1,0.00721495360730447,"none",-0.566658950779556,-0.594941049220444,-0.516,-0.632,0.0612566054332858,0.55,25,0.25,0,"hockeystick","gam",9.82411948998549
"2678",93,"abs_max_d2",-0.5808,25,NA,0.00721495360730447,"jack_quant",-0.566658950779556,-0.594941049220444,-0.516,-0.632,0.0612566054332858,0.55,25,0.25,0,"hockeystick","gam",9.82411948998549
"2679",93,"abs_max_d2",-0.58625,24,1,0.00479494456524192,"sim_int",-0.57685208134426,-0.59564791865574,-0.56,-0.634,0.0558066054332857,0.55,25,0.25,0,"hockeystick","gam",9.82411948998549
"2680",94,"abs_max_d2",-0.6088,25,1,0.00364767810470655,"none",-0.60165068228758,-0.61594931771242,-0.576,-0.634,0.0332566054332858,0.55,25,0.25,0,"hockeystick","gam",19.5327183487358
"2681",94,"abs_max_d2",-0.6088,25,NA,0.00364767810470655,"jack_quant",-0.60165068228758,-0.61594931771242,-0.576,-0.634,0.0332566054332858,0.55,25,0.25,0,"hockeystick","gam",19.5327183487358
"2682",94,"abs_max_d2",-0.6088,25,1,0.00364767810470655,"sim_int",-0.60165068228758,-0.61594931771242,-0.576,-0.634,0.0332566054332858,0.55,25,0.25,0,"hockeystick","gam",19.5327183487358
"2683",95,"abs_max_d2",-0.9176,25,1,0.0114455231422596,"none",-0.895167186856952,-0.940032813143049,-0.762,-0.98,-0.275543394566714,0.55,25,0.25,0,"hockeystick","gam",6.94689942858115
"2684",95,"abs_max_d2",-0.9176,25,NA,0.0114455231422596,"jack_quant",-0.895167186856952,-0.940032813143049,-0.762,-0.98,-0.275543394566714,0.55,25,0.25,0,"hockeystick","gam",6.94689942858115
"2685",95,"abs_max_d2",-0.9176,25,1,0.0114455231422596,"sim_int",-0.895167186856952,-0.940032813143049,-0.762,-0.98,-0.275543394566714,0.55,25,0.25,0,"hockeystick","gam",6.94689942858115
"2686",96,"abs_max_d2",-0.165416666666667,24,1,0.0247328192963634,"none",-0.116941231609657,-0.213892101723676,0.0470000000000003,-0.33275,0.476639938766619,0.55,25,0.25,0,"hockeystick","gam",26.3543587686189
"2687",96,"abs_max_d2",-0.165416666666667,24,NA,0.0247328192963634,"jack_quant",-0.116941231609657,-0.213892101723676,0.0470000000000003,-0.33275,0.476639938766619,0.55,25,0.25,0,"hockeystick","gam",26.3543587686189
"2688",96,"abs_max_d2",-0.165416666666667,24,1,0.0247328192963634,"sim_int",-0.116941231609657,-0.213892101723676,0.0470000000000003,-0.33275,0.476639938766619,0.55,25,0.25,0,"hockeystick","gam",26.3543587686189
"2689",97,"abs_max_d2",-1.20416666666667,24,1,0.0115347206059834,"none",-1.18155902970721,-1.22677430362613,-1.08575,-1.31825,-0.562110061233381,0.55,25,0.25,0,"hockeystick","gam",14.630248403341
"2690",97,"abs_max_d2",-1.20416666666667,24,NA,0.0115347206059834,"jack_quant",-1.18155902970721,-1.22677430362613,-1.08575,-1.31825,-0.562110061233381,0.55,25,0.25,0,"hockeystick","gam",14.630248403341
"2691",97,"abs_max_d2",-1.20416666666667,24,1,0.0115347206059834,"sim_int",-1.18155902970721,-1.22677430362613,-1.08575,-1.31825,-0.562110061233381,0.55,25,0.25,0,"hockeystick","gam",14.630248403341
"2692",98,"abs_max_d2",-0.388,25,1,0.0160403137957668,"none",-0.356561562659576,-0.419438437340424,-0.168,-0.488,0.254056605433286,0.55,25,0.25,0,"hockeystick","gam",10.9398207907272
"2693",98,"abs_max_d2",-0.388,25,NA,0.0160403137957668,"jack_quant",-0.356561562659576,-0.419438437340424,-0.168,-0.488,0.254056605433286,0.55,25,0.25,0,"hockeystick","gam",10.9398207907272
"2694",98,"abs_max_d2",-0.395833333333333,24,1,0.014510496385583,"sim_int",-0.367393283019792,-0.424273383646875,-0.258,-0.4885,0.246223272099952,0.55,25,0.25,0,"hockeystick","gam",10.9398207907272
"2695",99,"abs_max_d2",-0.768,25,1,0.0115018114515352,"none",-0.745456863798021,-0.790543136201979,-0.626,-0.824,-0.125943394566714,0.55,25,0.25,0,"hockeystick","gam",20.2832992869824
"2696",99,"abs_max_d2",-0.768,25,NA,0.0115018114515352,"jack_quant",-0.745456863798021,-0.790543136201979,-0.626,-0.824,-0.125943394566714,0.55,25,0.25,0,"hockeystick","gam",20.2832992869824
"2697",99,"abs_max_d2",-0.768,25,1,0.0115018114515352,"sim_int",-0.745456863798021,-0.790543136201979,-0.626,-0.824,-0.125943394566714,0.55,25,0.25,0,"hockeystick","gam",20.2832992869824
"2698",100,"abs_max_d2",-0.5612,25,1,0.00876625474317409,"none",-0.544018456424075,-0.578381543575925,-0.49,-0.624,0.0808566054332859,0.55,25,0.25,0,"hockeystick","gam",13.7588770895274
"2699",100,"abs_max_d2",-0.5612,25,NA,0.00876625474317409,"jack_quant",-0.544018456424075,-0.578381543575925,-0.49,-0.624,0.0808566054332859,0.55,25,0.25,0,"hockeystick","gam",13.7588770895274
"2700",100,"abs_max_d2",-0.5612,25,1,0.00876625474317409,"sim_int",-0.544018456424075,-0.578381543575925,-0.49,-0.624,0.0808566054332859,0.55,25,0.25,0,"hockeystick","gam",13.7588770895274
"2701",1,"min_d2",1.4392,25,1,0.0280990312209435,"none",1.49427308919352,1.38412691080648,1.514,1.118,2.08125660543329,0.55,25,0.25,0,"hockeystick","gam",25.4811429989887
"2702",1,"min_d2",1.4392,25,NA,0.0280990312209435,"jack_quant",1.49427308919352,1.38412691080648,1.514,1.118,2.08125660543329,0.55,25,0.25,0,"hockeystick","gam",25.4811429989887
"2703",1,"min_d2",1.43583333333333,24,1,0.0291006769918891,"sim_int",1.49286961216317,1.3787970545035,1.51,1.10475,2.07788993876662,0.55,25,0.25,0,"hockeystick","gam",25.4811429989887
"2704",2,"min_d2",1.26909090909091,22,1,0.0286103630822073,"none",1.32516619031665,1.21301562786517,1.5675,1.1715,1.91114751452419,0.55,25,0.25,0,"hockeystick","gam",8.65216031084691
"2705",2,"min_d2",1.26909090909091,22,NA,0.0286103630822073,"jack_quant",1.32516619031665,1.21301562786517,1.5675,1.1715,1.91114751452419,0.55,25,0.25,0,"hockeystick","gam",8.65216031084691
"2706",2,"min_d2",1.41333333333333,3,0,0.2551796752617,"sim_int",1.91347630643289,0.913190360233775,1.799,1.2005,2.05538993876662,0.55,25,0.25,0,"hockeystick","gam",8.65216031084691
"2707",3,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",16.1454463216248
"2708",3,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",16.1454463216248
"2709",3,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",16.1454463216248
"2710",4,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.007006606955
"2711",4,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.007006606955
"2712",4,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.007006606955
"2713",5,"min_d2",1.006,25,1,0.0220321734440038,"none",1.04918226645139,0.962817733548613,1.09,0.712,1.64805660543329,0.55,25,0.25,0,"hockeystick","gam",8.05255984117012
"2714",5,"min_d2",1.006,25,NA,0.0220321734440038,"jack_quant",1.04918226645139,0.962817733548613,1.09,0.712,1.64805660543329,0.55,25,0.25,0,"hockeystick","gam",8.05255984117012
"2715",5,"min_d2",1.00458333333333,24,1,0.0229405343429927,"sim_int",1.0495459544317,0.959620712234963,1.09,0.709,1.64663993876662,0.55,25,0.25,0,"hockeystick","gam",8.05255984117012
"2716",6,"min_d2",1.33416666666667,24,1,0.0430057659415781,"none",1.41845641903972,1.24987691429361,1.42275,0.78075,1.97622327209995,0.55,25,0.25,0,"hockeystick","gam",10.3163436533529
"2717",6,"min_d2",1.33416666666667,24,NA,0.0430057659415781,"jack_quant",1.41845641903972,1.24987691429361,1.42275,0.78075,1.97622327209995,0.55,25,0.25,0,"hockeystick","gam",10.3163436533529
"2718",6,"min_d2",1.29333333333333,15,1,0.0681210407324799,"sim_int",1.42684811975838,1.15981854690829,1.4065,0.6435,1.93538993876662,0.55,25,0.25,0,"hockeystick","gam",10.3163436533529
"2719",7,"min_d2",0.947727272727273,22,1,0.0769425141546349,"none",1.09853182935032,0.796922716104225,1.62,0.68525,1.58978387816056,0.55,25,0.25,0,"hockeystick","gam",3.02187353627639
"2720",7,"min_d2",0.947727272727273,22,NA,0.0769425141546349,"jack_quant",1.09853182935032,0.796922716104225,1.62,0.68525,1.58978387816056,0.55,25,0.25,0,"hockeystick","gam",3.02187353627639
"2721",7,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",3.02187353627639
"2722",8,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",10.9708497949915
"2723",8,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",10.9708497949915
"2724",8,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",10.9708497949915
"2725",9,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",19.5620207915305
"2726",9,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",19.5620207915305
"2727",9,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",19.5620207915305
"2728",10,"min_d2",1.15,1,0,NA,"none",NA,NA,NA,NA,1.79205660543329,0.55,25,0.25,0,"hockeystick","gam",4.2530674858529
"2729",10,"min_d2",1.15,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.79205660543329,0.55,25,0.25,0,"hockeystick","gam",4.2530674858529
"2730",10,"min_d2",-1.23,1,0,NA,"sim_int",NA,NA,NA,NA,-0.587943394566714,0.55,25,0.25,0,"hockeystick","gam",4.2530674858529
"2731",11,"min_d2",0.8425,24,1,0.0182944825217124,"none",0.878356526858354,0.806643473141646,0.9,0.6585,1.48455660543329,0.55,25,0.25,0,"hockeystick","gam",9.5519642565219
"2732",11,"min_d2",0.8425,24,NA,0.0182944825217124,"jack_quant",0.878356526858354,0.806643473141646,0.9,0.6585,1.48455660543329,0.55,25,0.25,0,"hockeystick","gam",9.5519642565219
"2733",11,"min_d2",0.8425,24,1,0.0182944825217124,"sim_int",0.878356526858354,0.806643473141646,0.9,0.6585,1.48455660543329,0.55,25,0.25,0,"hockeystick","gam",9.5519642565219
"2734",12,"min_d2",0.9916,25,1,0.00240658817969894,"none",0.99631682615783,0.98688317384217,1.014,0.966,1.63365660543329,0.55,25,0.25,0,"hockeystick","gam",27.3882210981919
"2735",12,"min_d2",0.9916,25,NA,0.00240658817969894,"jack_quant",0.99631682615783,0.98688317384217,1.014,0.966,1.63365660543329,0.55,25,0.25,0,"hockeystick","gam",27.3882210981919
"2736",12,"min_d2",0.9916,25,1,0.00240658817969894,"sim_int",0.99631682615783,0.98688317384217,1.014,0.966,1.63365660543329,0.55,25,0.25,0,"hockeystick","gam",27.3882210981919
"2737",13,"min_d2",0.706,25,1,0.0323447144917923,"none",0.769394475494144,0.642605524505857,1.064,0.56,1.34805660543329,0.55,25,0.25,0,"hockeystick","gam",7.24860380570664
"2738",13,"min_d2",0.706,25,NA,0.0323447144917923,"jack_quant",0.769394475494144,0.642605524505857,1.064,0.56,1.34805660543329,0.55,25,0.25,0,"hockeystick","gam",7.24860380570664
"2739",13,"min_d2",-1.92235294117647,17,1,0.162498868774343,"sim_int",-1.60386101085026,-2.24084487150268,-0.471999999999996,-2.08,-1.28029633574318,0.55,25,0.25,0,"hockeystick","gam",7.24860380570664
"2740",14,"min_d2",0.8588,25,1,0.0118192404343276,"none",0.881965285575902,0.835634714424098,0.968,0.736,1.50085660543329,0.55,25,0.25,0,"hockeystick","gam",9.17280258015121
"2741",14,"min_d2",0.8588,25,NA,0.0118192404343276,"jack_quant",0.881965285575902,0.835634714424098,0.968,0.736,1.50085660543329,0.55,25,0.25,0,"hockeystick","gam",9.17280258015121
"2742",14,"min_d2",0.837857142857143,14,1,0.0138110054490287,"sim_int",0.864926216127526,0.81078806958676,0.89025,0.7195,1.47991374829043,0.55,25,0.25,0,"hockeystick","gam",9.17280258015121
"2743",15,"min_d2",-0.265,2,0,NA,"none",NA,NA,0.90825,-1.43825,0.377056605433286,0.55,25,0.25,0,"hockeystick","gam",5.23688121963346
"2744",15,"min_d2",-0.265,2,NA,NA,"jack_quant",NA,NA,0.90825,-1.43825,0.377056605433286,0.55,25,0.25,0,"hockeystick","gam",5.23688121963346
"2745",15,"min_d2",0.97,1,0,NA,"sim_int",NA,NA,NA,NA,1.61205660543329,0.55,25,0.25,0,"hockeystick","gam",5.23688121963346
"2746",16,"min_d2",0.143333333333333,9,0,0.505021657951419,"none",1.13315759433082,-0.846490927664154,0.966,-2.37,0.785389938766619,0.55,25,0.25,0,"hockeystick","gam",16.7601333937625
"2747",16,"min_d2",0.143333333333333,9,NA,0.505021657951419,"jack_quant",1.13315759433082,-0.846490927664154,0.966,-2.37,0.785389938766619,0.55,25,0.25,0,"hockeystick","gam",16.7601333937625
"2748",16,"min_d2",-0.541111111111111,9,0,0.613533425241762,"sim_int",0.66139230567424,-1.74361452789646,0.966,-2.37,0.100945494322175,0.55,25,0.25,0,"hockeystick","gam",16.7601333937625
"2749",17,"min_d2",0.905416666666667,24,1,0.0193854462458301,"none",0.943411443132731,0.867421890200603,0.94425,0.6855,1.54747327209995,0.55,25,0.25,0,"hockeystick","gam",4.41005884040613
"2750",17,"min_d2",0.905416666666667,24,NA,0.0193854462458301,"jack_quant",0.943411443132731,0.867421890200603,0.94425,0.6855,1.54747327209995,0.55,25,0.25,0,"hockeystick","gam",4.41005884040613
"2751",17,"min_d2",0.905416666666667,24,1,0.0193854462458301,"sim_int",0.943411443132731,0.867421890200603,0.94425,0.6855,1.54747327209995,0.55,25,0.25,0,"hockeystick","gam",4.41005884040613
"2752",18,"min_d2",0.8,17,1,0.0478441480225116,"none",0.893772806995126,0.706227193004874,1.016,0.436,1.44205660543329,0.55,25,0.25,0,"hockeystick","gam_ns",0.213077539495998
"2753",18,"min_d2",0.8,17,NA,0.0478441480225116,"jack_quant",0.893772806995126,0.706227193004874,1.016,0.436,1.44205660543329,0.55,25,0.25,0,"hockeystick","gam_ns",0.213077539495998
"2754",18,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam_ns",0.213077539495998
"2755",19,"min_d2",0.951904761904762,21,1,0.0216635528898084,"none",0.994364545345965,0.909444978463559,1.045,0.69,1.59396136733805,0.55,25,0.25,0,"hockeystick","gam",5.10429831782771
"2756",19,"min_d2",0.951904761904762,21,NA,0.0216635528898084,"jack_quant",0.994364545345965,0.909444978463559,1.045,0.69,1.59396136733805,0.55,25,0.25,0,"hockeystick","gam",5.10429831782771
"2757",19,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",5.10429831782771
"2758",20,"min_d2",0.87,25,1,0.00600925212577333,"none",0.881777917740536,0.858222082259464,0.95,0.82,1.51205660543329,0.55,25,0.25,0,"hockeystick","gam",10.3838838219225
"2759",20,"min_d2",0.87,25,NA,0.00600925212577333,"jack_quant",0.881777917740536,0.858222082259464,0.95,0.82,1.51205660543329,0.55,25,0.25,0,"hockeystick","gam",10.3838838219225
"2760",20,"min_d2",0.87,25,1,0.00600925212577333,"sim_int",0.881777917740536,0.858222082259464,0.95,0.82,1.51205660543329,0.55,25,0.25,0,"hockeystick","gam",10.3838838219225
"2761",21,"min_d2",1.59555555555556,18,1,0.0407390397277508,"none",1.67540260618669,1.51570850492442,1.71,1.198,2.23761216098884,0.55,25,0.25,0,"hockeystick","gam",4.67974857498607
"2762",21,"min_d2",1.59555555555556,18,NA,0.0407390397277508,"jack_quant",1.67540260618669,1.51570850492442,1.71,1.198,2.23761216098884,0.55,25,0.25,0,"hockeystick","gam",4.67974857498607
"2763",21,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",4.67974857498607
"2764",22,"min_d2",1.18,1,0,NA,"none",NA,NA,NA,NA,1.82205660543329,0.55,25,0.25,0,"hockeystick","gam",5.02756639651474
"2765",22,"min_d2",1.18,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.82205660543329,0.55,25,0.25,0,"hockeystick","gam",5.02756639651474
"2766",22,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",5.02756639651474
"2767",23,"min_d2",0.965,2,0,NA,"none",NA,NA,1.04575,0.88425,1.60705660543329,0.55,25,0.25,0,"hockeystick","gam",6.92406147900334
"2768",23,"min_d2",0.965,2,NA,NA,"jack_quant",NA,NA,1.04575,0.88425,1.60705660543329,0.55,25,0.25,0,"hockeystick","gam",6.92406147900334
"2769",23,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",6.92406147900334
"2770",24,"min_d2",1.05,1,0,NA,"none",NA,NA,NA,NA,1.69205660543329,0.55,25,0.25,0,"hockeystick","gam",17.4955150071774
"2771",24,"min_d2",1.05,1,NA,NA,"jack_quant",NA,NA,NA,NA,1.69205660543329,0.55,25,0.25,0,"hockeystick","gam",17.4955150071774
"2772",24,"min_d2",1.05,1,0,NA,"sim_int",NA,NA,NA,NA,1.69205660543329,0.55,25,0.25,0,"hockeystick","gam",17.4955150071774
"2773",25,"min_d2",0.824705882352941,17,1,0.0127817511227807,"none",0.849757654212946,0.799654110492937,0.88,0.74,1.46676248778623,0.55,25,0.25,0,"hockeystick","gam",8.18179970364225
"2774",25,"min_d2",0.824705882352941,17,NA,0.0127817511227807,"jack_quant",0.849757654212946,0.799654110492937,0.88,0.74,1.46676248778623,0.55,25,0.25,0,"hockeystick","gam",8.18179970364225
"2775",25,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",8.18179970364225
"2776",26,"min_d2",1.054,25,1,0.00493006648591634,"none",1.06366275275378,1.04433724724622,1.094,0.996,1.69605660543329,0.55,25,0.25,0,"hockeystick","gam",17.4690597036983
"2777",26,"min_d2",1.054,25,NA,0.00493006648591634,"jack_quant",1.06366275275378,1.04433724724622,1.094,0.996,1.69605660543329,0.55,25,0.25,0,"hockeystick","gam",17.4690597036983
"2778",26,"min_d2",1.054,25,1,0.00493006648591634,"sim_int",1.06366275275378,1.04433724724622,1.094,0.996,1.69605660543329,0.55,25,0.25,0,"hockeystick","gam",17.4690597036983
"2779",27,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.4999366868631
"2780",27,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.4999366868631
"2781",27,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",11.4999366868631
"2782",28,"min_d2",1.0668,25,1,0.0247537875889731,"none",1.11531653215534,1.01828346784466,1.11,0.82,1.70885660543329,0.55,25,0.25,0,"hockeystick","gam",19.1207216923263
"2783",28,"min_d2",1.0668,25,NA,0.0247537875889731,"jack_quant",1.11531653215534,1.01828346784466,1.11,0.82,1.70885660543329,0.55,25,0.25,0,"hockeystick","gam",19.1207216923263
"2784",28,"min_d2",1.0668,25,1,0.0247537875889731,"sim_int",1.11531653215534,1.01828346784466,1.11,0.82,1.70885660543329,0.55,25,0.25,0,"hockeystick","gam",19.1207216923263
"2785",29,"min_d2",1.24428571428571,7,0,0.0261254604273243,"none",1.2954906758028,1.19308075276863,1.3225,1.146,1.886342319719,0.55,25,0.25,0,"hockeystick","gam",12.4576723397643
"2786",29,"min_d2",1.24428571428571,7,NA,0.0261254604273243,"jack_quant",1.2954906758028,1.19308075276863,1.3225,1.146,1.886342319719,0.55,25,0.25,0,"hockeystick","gam",12.4576723397643
"2787",29,"min_d2",1.23833333333333,6,0,0.0303864004668756,"sim_int",1.29788958386822,1.17877708279845,1.3225,1.145,1.88038993876662,0.55,25,0.25,0,"hockeystick","gam",12.4576723397643
"2788",30,"min_d2",0.86,2,0,NA,"none",NA,NA,0.8695,0.8505,1.50205660543329,0.55,25,0.25,0,"hockeystick","gam",20.3310050674791
"2789",30,"min_d2",0.86,2,NA,NA,"jack_quant",NA,NA,0.8695,0.8505,1.50205660543329,0.55,25,0.25,0,"hockeystick","gam",20.3310050674791
"2790",30,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",20.3310050674791
"2791",31,"min_d2",1.14,2,0,NA,"none",NA,NA,1.1495,1.1305,1.78205660543329,0.55,25,0.25,0,"hockeystick","gam",4.07321581516749
"2792",31,"min_d2",1.14,2,NA,NA,"jack_quant",NA,NA,1.1495,1.1305,1.78205660543329,0.55,25,0.25,0,"hockeystick","gam",4.07321581516749
"2793",31,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",4.07321581516749
"2794",32,"min_d2",1.10842105263158,19,1,0.046216500433078,"none",1.19900372897189,1.01783837629127,1.4595,0.929,1.75047765806486,0.55,25,0.25,0,"hockeystick","gam",7.31974704523815
"2795",32,"min_d2",1.10842105263158,19,NA,0.046216500433078,"jack_quant",1.19900372897189,1.01783837629127,1.4595,0.929,1.75047765806486,0.55,25,0.25,0,"hockeystick","gam",7.31974704523815
"2796",32,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.55,25,0.25,0,"hockeystick","gam",7.31974704523815
"2797",33,"min_d2",0.8348,25,1,0.0158346490681389,"none",0.865835341881383,0.803764658118617,0.992,0.772,1.47685660543329,0.55,25,0.25,0,"hockeystick","gam",6.23817151216544
"2798",33,"min_d2",0.8348,25,NA,0.0158346490681389,"jack_quant",0.865835341881383,0.803764658118617,0.992,0.772,1.47685660543329,0.55,25,0.25,0,"hockeystick","gam",6.23817151216544
"2799",33,"min_d2",-0.61,2,0,NA,"sim_int",NA,NA,0.6915,-1.9115,0.0320566054332859,0.55,25,0.25,0,"hockeystick","gam",6.23817151216544
"2800",34,"min_d2",0.0250000000000001,2,0,NA,"none",NA,NA,0.51425,-0.46425,0.667056605433286,0.55,25,0.25,0,"hockeystick","gam",12.390480555437
"2801",34,"min_d2",-2.84,1,NA,NA,"jack_quant",NA,NA,NA,NA,-2.19794339456671,0.55,25,0.25,0,"hockeystick","gam",12.390480555437
"2802",34,"min_d2",-2.84,1,0,NA,"sim_int",NA,NA,NA,NA,-2.19794339456671,0.55,25,0.25,0,"hockeystick","gam",12.390480555437
"2803",35,"min_d2",1.6588,25,1,0.0562803004809163,"none",1.76910736198169,1.54849263801831,1.764,0.754,2.30085660543329,0.55,25,0.25,0,"hockeystick","gam",26.6812901943906
"2804",35,"min_d2",1.6588,25,NA,0.0562803004809163,"jack_quant",1.76910736198169,1.54849263801831,1.764,0.754,2.30085660543329,0.55,25,0.25,0,"hockeystick","gam",26.6812901943906
"2805",35,"min_d2",1.6588,25,1,0.0562803004809163,"sim_int",1.76910736198169,1.54849263801831,1.764,0.754,2.30085660543329,0.55,25,0.25,0,"hockeystick","gam",26.6812901943906
