"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"4047",49,"min_d2",-0.839166666666667,24,1,0.0412879448741938,"sim_int",-0.758243781717572,-0.920089551615762,-0.2015,-0.92,-0.197110061233381,0.0275,25,0.25,0.5,"sigmoidal","gam",16.9256729610881
"4048",50,"min_d2",-0.5572,25,1,0.0109373214271137,"none",-0.535763243915519,-0.578636756084481,-0.47,-0.65,0.0848566054332859,0.0275,25,0.25,0.5,"sigmoidal","gam",9.90260596045069
"4049",50,"min_d2",-0.5572,25,NA,0.0109373214271137,"jack_quant",-0.535763243915519,-0.578636756084481,-0.47,-0.65,0.0848566054332859,0.0275,25,0.25,0.5,"sigmoidal","gam",9.90260596045069
"4050",50,"min_d2",-0.5572,25,1,0.0109373214271137,"sim_int",-0.535763243915519,-0.578636756084481,-0.47,-0.65,0.0848566054332859,0.0275,25,0.25,0.5,"sigmoidal","gam",9.90260596045069
"4051",51,"min_d2",0.5436,25,1,0.123541322371639,"none",0.785736542450866,0.301463457549134,0.74,-1.174,1.18565660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.41586940148669
"4052",51,"min_d2",0.59,24,NA,0.119065358296667,"jack_quant",0.823363814067826,0.356636185932175,0.74,-0.54475,1.23205660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.41586940148669
"4053",51,"min_d2",-1.50666666666667,24,1,0.23813362729494,"sim_int",-1.0399333336607,-1.97339999967263,0.72425,-2.08,-0.864610061233381,0.0275,25,0.25,0.5,"sigmoidal","gam",2.41586940148669
"4054",52,"min_d2",-0.215833333333333,24,1,0.0141677322702386,"none",-0.18806508834106,-0.243601578325607,-0.0372499999999999,-0.304,0.426223272099953,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.341738696492641
"4055",52,"min_d2",-0.215833333333333,24,NA,0.0141677322702386,"jack_quant",-0.18806508834106,-0.243601578325607,-0.0372499999999999,-0.304,0.426223272099953,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.341738696492641
"4056",52,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.341738696492641
"4057",53,"min_d2",0.00916666666666679,24,1,0.0279136981276792,"none",0.0638765096722411,-0.0455431763389076,0.1965,-0.26275,0.651223272099953,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.730050170867045
"4058",53,"min_d2",0.00916666666666679,24,NA,0.0279136981276792,"jack_quant",0.0638765096722411,-0.0455431763389076,0.1965,-0.26275,0.651223272099953,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.730050170867045
"4059",53,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.730050170867045
"4060",54,"min_d2",0.425217391304348,23,1,0.073599512566931,"none",0.569469785215236,0.28096499739346,1.007,-0.023,1.06727399673763,0.0275,25,0.25,0.5,"sigmoidal","gam",2.13717533344105
"4061",54,"min_d2",0.34,20,NA,0.0645633104218764,"jack_quant",0.466541763149557,0.213458236850443,0.891,-0.0485,0.982056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",2.13717533344105
"4062",54,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam",2.13717533344105
"4063",55,"min_d2",0.7544,25,1,0.012005207203543,"none",0.777929773745885,0.730870226254115,0.83,0.61,1.39645660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.82717677870518
"4064",55,"min_d2",0.7544,25,NA,0.012005207203543,"jack_quant",0.777929773745885,0.730870226254115,0.83,0.61,1.39645660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.82717677870518
"4065",55,"min_d2",0.72,1,0,NA,"sim_int",NA,NA,NA,NA,1.36205660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",2.82717677870518
"4066",56,"min_d2",0.334,25,1,0.0158552479920337,"none",0.365075715030337,0.302924284969663,0.418,0.142,0.976056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.92090076301071
"4067",56,"min_d2",0.334,25,NA,0.0158552479920337,"jack_quant",0.365075715030337,0.302924284969663,0.418,0.142,0.976056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.92090076301071
"4068",56,"min_d2",0.3325,24,1,0.0164673016212223,"sim_int",0.364775318100154,0.300224681899846,0.4185,0.14025,0.974556605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.92090076301071
"4069",57,"min_d2",0.481304347826087,23,1,0.0399498877615387,"none",0.55960468902512,0.403004006627054,0.784,0.0820000000000001,1.12336095325937,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66490830968908
"4070",57,"min_d2",0.481304347826087,23,NA,0.0399498877615387,"jack_quant",0.55960468902512,0.403004006627054,0.784,0.0820000000000001,1.12336095325937,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66490830968908
"4071",57,"min_d2",0.482777777777778,18,1,0.0279990800090525,"sim_int",0.537654966195776,0.427900589359779,0.71575,0.301,1.12483438321106,0.0275,25,0.25,0.5,"sigmoidal","gam",5.66490830968908
"4072",58,"min_d2",-0.6116,25,1,0.00877338145883457,"none",-0.594404488318053,-0.628795511681947,-0.52,-0.654,0.0304566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam",11.4336810347993
"4073",58,"min_d2",-0.6116,25,NA,0.00877338145883457,"jack_quant",-0.594404488318053,-0.628795511681947,-0.52,-0.654,0.0304566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam",11.4336810347993
"4074",58,"min_d2",-0.6116,25,1,0.00877338145883457,"sim_int",-0.594404488318053,-0.628795511681947,-0.52,-0.654,0.0304566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam",11.4336810347993
"4075",59,"min_d2",-0.706,25,1,0.0284800124843918,"none",-0.650180201251341,-0.761819798748659,-0.368,-0.854,-0.0639433945667141,0.0275,25,0.25,0.5,"sigmoidal","gam",4.09112592995581
"4076",59,"min_d2",-0.706,25,NA,0.0284800124843918,"jack_quant",-0.650180201251341,-0.761819798748659,-0.368,-0.854,-0.0639433945667141,0.0275,25,0.25,0.5,"sigmoidal","gam",4.09112592995581
"4077",59,"min_d2",-0.475,2,0,NA,"sim_int",NA,NA,-0.24225,-0.70775,0.167056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.09112592995581
"4078",60,"min_d2",-0.337083333333333,24,1,0.00955491869821783,"none",-0.318356036809618,-0.355810629857049,-0.29,-0.45675,0.304973272099953,0.0275,25,0.25,0.5,"sigmoidal","gam",3.09985479847307
"4079",60,"min_d2",-0.337083333333333,24,NA,0.00955491869821783,"jack_quant",-0.318356036809618,-0.355810629857049,-0.29,-0.45675,0.304973272099953,0.0275,25,0.25,0.5,"sigmoidal","gam",3.09985479847307
"4080",60,"min_d2",-0.329047619047619,21,1,0.00560824223374678,"sim_int",-0.318055666252899,-0.340039571842339,-0.29,-0.38,0.313008986385667,0.0275,25,0.25,0.5,"sigmoidal","gam",3.09985479847307
"4081",61,"min_d2",-0.235,2,0,NA,"none",NA,NA,0.60575,-1.07575,0.407056605433286,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-5.37383471055364e-11
"4082",61,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-5.37383471055364e-11
"4083",61,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-5.37383471055364e-11
"4084",62,"min_d2",-1.32,1,0,NA,"none",NA,NA,NA,NA,-0.677943394566714,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.59143858886091e-11
"4085",62,"min_d2",-1.32,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.677943394566714,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.59143858886091e-11
"4086",62,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.59143858886091e-11
"4087",63,"min_d2",0.3868,25,1,0.04287303607423,"none",0.470829606613377,0.302770393386623,0.772,-0.00399999999999988,1.02885660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.58882193427998
"4088",63,"min_d2",0.3868,25,NA,0.04287303607423,"jack_quant",0.470829606613377,0.302770393386623,0.772,-0.00399999999999988,1.02885660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.58882193427998
"4089",63,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.58882193427998
"4090",64,"min_d2",0.4536,25,1,0.02984845985232,"none",0.512101906304537,0.395098093695463,0.558,0.00800000000000002,1.09565660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",3.77927634508136
"4091",64,"min_d2",0.4536,25,NA,0.02984845985232,"jack_quant",0.512101906304537,0.395098093695463,0.558,0.00800000000000002,1.09565660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",3.77927634508136
"4092",64,"min_d2",-0.1,1,0,NA,"sim_int",NA,NA,NA,NA,0.542056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.77927634508136
"4093",65,"min_d2",-0.1608,25,1,0.00647966905876458,"none",-0.148100082013083,-0.173499917986917,-0.0800000000000001,-0.212,0.481256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.07601726422627
"4094",65,"min_d2",-0.1608,25,NA,0.00647966905876458,"jack_quant",-0.148100082013083,-0.173499917986917,-0.0800000000000001,-0.212,0.481256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",9.07601726422627
"4095",65,"min_d2",-0.165238095238095,21,1,0.0064660284417503,"sim_int",-0.152564912369253,-0.177911278106937,-0.095,-0.215,0.476818510195191,0.0275,25,0.25,0.5,"sigmoidal","gam",9.07601726422627
"4096",66,"min_d2",-0.61,1,0,NA,"none",NA,NA,NA,NA,0.0320566054332859,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.06005870748049e-10
"4097",66,"min_d2",-0.61,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.0320566054332859,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.06005870748049e-10
"4098",66,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.06005870748049e-10
"4099",67,"min_d2",0.9988,25,1,0.00736734536843346,"none",1.0132397315838,0.984360268416203,1.034,0.93,1.64085660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",6.1670394010672
"4100",67,"min_d2",0.9988,25,NA,0.00736734536843346,"jack_quant",1.0132397315838,0.984360268416203,1.034,0.93,1.64085660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",6.1670394010672
"4101",67,"min_d2",1.01333333333333,12,1,0.0091211617838136,"sim_int",1.03121048192677,0.995456184739896,1.03725,0.94375,1.65538993876662,0.0275,25,0.25,0.5,"sigmoidal","gam",6.1670394010672
"4102",68,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-6.41335873297066e-11
"4103",68,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-6.41335873297066e-11
"4104",68,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-6.41335873297066e-11
"4105",69,"min_d2",-0.0904999999999999,20,1,0.00430647261354246,"none",-0.0820594687770486,-0.0989405312229512,-0.0699999999999998,-0.12525,0.551556605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.135875566511586
"4106",69,"min_d2",-0.0904999999999999,20,NA,0.00430647261354246,"jack_quant",-0.0820594687770486,-0.0989405312229512,-0.0699999999999998,-0.12525,0.551556605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.135875566511586
"4107",69,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.135875566511586
"4108",70,"min_d2",0.028,25,1,0.0315072742923493,"none",0.0897531228640293,-0.0337531228640292,0.204,-0.318,0.670056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.84316330718249
"4109",70,"min_d2",0.028,25,NA,0.0315072742923493,"jack_quant",0.0897531228640293,-0.0337531228640292,0.204,-0.318,0.670056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.84316330718249
"4110",70,"min_d2",-0.17,1,0,NA,"sim_int",NA,NA,NA,NA,0.472056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.84316330718249
"4111",71,"min_d2",-0.0667999999999999,25,1,0.0176454274845103,"none",-0.0322155976385465,-0.101384402361453,0.07,-0.23,0.575256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",7.19811481847051
"4112",71,"min_d2",-0.0667999999999999,25,NA,0.0176454274845103,"jack_quant",-0.0322155976385465,-0.101384402361453,0.07,-0.23,0.575256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",7.19811481847051
"4113",71,"min_d2",-0.0662499999999999,24,1,0.0184033006409218,"sim_int",-0.0301801935471304,-0.102319806452869,0.0725000000000002,-0.2325,0.575806605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",7.19811481847051
"4114",72,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-2.45577780333406e-10
"4115",72,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-2.45577780333406e-10
"4116",72,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-2.45577780333406e-10
"4117",73,"min_d2",-0.3008,25,1,0.0366568168588357,"none",-0.228953959168801,-0.372646040831199,0.064,-0.566,0.341256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.37300244140663
"4118",73,"min_d2",-0.3008,25,NA,0.0366568168588357,"jack_quant",-0.228953959168801,-0.372646040831199,0.064,-0.566,0.341256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",4.37300244140663
"4119",73,"min_d2",-0.278571428571429,14,1,0.0274316178922419,"sim_int",-0.22480644546497,-0.332336411677887,-0.11325,-0.41675,0.363485176861857,0.0275,25,0.25,0.5,"sigmoidal","gam",4.37300244140663
"4120",74,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.64078528541722e-10
"4121",74,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.64078528541722e-10
"4122",74,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.64078528541722e-10
"4123",75,"min_d2",-0.22304347826087,23,1,0.0127018379389908,"none",-0.198148333362983,-0.247938623158756,-0.131,-0.3425,0.419013127172416,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.186141681651684
"4124",75,"min_d2",-0.22304347826087,23,NA,0.0127018379389908,"jack_quant",-0.198148333362983,-0.247938623158756,-0.131,-0.3425,0.419013127172416,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.186141681651684
"4125",75,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.186141681651684
"4126",76,"min_d2",0.0472000000000001,25,1,0.0100781667204132,"none",0.0669528438022001,0.0274471561978001,0.148,-0.02,0.689256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",14.0569770400288
"4127",76,"min_d2",0.0472000000000001,25,NA,0.0100781667204132,"jack_quant",0.0669528438022001,0.0274471561978001,0.148,-0.02,0.689256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",14.0569770400288
"4128",76,"min_d2",0.0472000000000001,25,1,0.0100781667204132,"sim_int",0.0669528438022001,0.0274471561978001,0.148,-0.02,0.689256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",14.0569770400288
"4129",77,"min_d2",0.35875,24,1,0.0320933921907024,"none",0.421651892835496,0.295848107164504,0.57225,-0.026,1.00080660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.71213658191998
"4130",77,"min_d2",0.35875,24,NA,0.0320933921907024,"jack_quant",0.421651892835496,0.295848107164504,0.57225,-0.026,1.00080660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.71213658191998
"4131",77,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.71213658191998
"4132",78,"min_d2",0.2372,25,1,0.0275537353789524,"none",0.291204328982294,0.183195671017706,0.37,-0.102,0.879256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.46379199612801
"4133",78,"min_d2",0.2372,25,NA,0.0275537353789524,"jack_quant",0.291204328982294,0.183195671017706,0.37,-0.102,0.879256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.46379199612801
"4134",78,"min_d2",0.0100000000000001,5,0,0.0658596993615975,"sim_int",0.139082638781367,-0.119082638781367,0.159,-0.167,0.652056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.46379199612801
"4135",79,"min_d2",-0.27,1,0,NA,"none",NA,NA,NA,NA,0.372056605433286,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-8.21529511085828e-11
"4136",79,"min_d2",-0.27,1,NA,NA,"jack_quant",NA,NA,NA,NA,0.372056605433286,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-8.21529511085828e-11
"4137",79,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-8.21529511085828e-11
"4138",80,"min_d2",-0.0663999999999999,25,1,0.0145282292260428,"none",-0.0379251939578138,-0.0948748060421861,0.062,-0.188,0.575656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.73127228405288
"4139",80,"min_d2",-0.0663999999999999,25,NA,0.0145282292260428,"jack_quant",-0.0379251939578138,-0.0948748060421861,0.062,-0.188,0.575656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.73127228405288
"4140",80,"min_d2",0.11,1,0,NA,"sim_int",NA,NA,NA,NA,0.752056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.73127228405288
"4141",81,"min_d2",0.9464,25,1,0.0611404348837803,"none",1.06623305037133,0.826566949628674,1.06,-0.00199999999999993,1.58845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.66782752977053
"4142",81,"min_d2",0.87,24,NA,0.165245992947651,"jack_quant",1.19387619476696,0.546123805233044,1.06,-0.641999999999999,1.51205660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.66782752977053
"4143",81,"min_d2",-0.0349999999999999,2,0,NA,"sim_int",NA,NA,0.12175,-0.19175,0.607056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.66782752977053
"4144",82,"min_d2",-0.71,2,0,NA,"none",NA,NA,-0.501,-0.919,-0.0679433945667142,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.7045209688149e-10
"4145",82,"min_d2",-0.71,2,NA,NA,"jack_quant",NA,NA,-0.501,-0.919,-0.0679433945667142,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.7045209688149e-10
"4146",82,"min_d2",-0.71,2,0,NA,"sim_int",NA,NA,-0.501,-0.919,-0.0679433945667142,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-1.7045209688149e-10
"4147",83,"min_d2",1.3864,25,1,0.0338956732735414,"none",1.45283429884788,1.31996570115212,1.434,1.076,2.02845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.84180474708915
"4148",83,"min_d2",1.3864,25,NA,0.0338956732735414,"jack_quant",1.45283429884788,1.31996570115212,1.434,1.076,2.02845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam",5.84180474708915
"4149",83,"min_d2",1.38416666666667,24,1,0.0352893342817865,"sim_int",1.45333249089736,1.31500084243597,1.42425,1.05575,2.02622327209995,0.0275,25,0.25,0.5,"sigmoidal","gam",5.84180474708915
"4150",84,"min_d2",-0.2848,25,1,0.00445346307196247,"none",-0.276071372772474,-0.293528627227525,-0.26,-0.326,0.357256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",12.049871679592
"4151",84,"min_d2",-0.2848,25,NA,0.00445346307196247,"jack_quant",-0.276071372772474,-0.293528627227525,-0.26,-0.326,0.357256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",12.049871679592
"4152",84,"min_d2",-0.2848,25,1,0.00445346307196247,"sim_int",-0.276071372772474,-0.293528627227525,-0.26,-0.326,0.357256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",12.049871679592
"4153",85,"min_d2",-0.0579999999999999,25,1,0.012104865871945,"none",-0.0342748988532998,-0.0817251011467001,0.034,-0.16,0.584056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.64080958111526
"4154",85,"min_d2",-0.0579999999999999,25,NA,0.012104865871945,"jack_quant",-0.0342748988532998,-0.0817251011467001,0.034,-0.16,0.584056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",5.64080958111526
"4155",85,"min_d2",-0.0561904761904761,21,1,0.0134252782182752,"sim_int",-0.0298774144002266,-0.0825035379807256,0.0450000000000002,-0.165,0.58586612924281,0.0275,25,0.25,0.5,"sigmoidal","gam",5.64080958111526
"4156",86,"min_d2",NA,0,0,NA,"none",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.29585281078471e-11
"4157",86,"min_d2",NA,0,NA,NA,"jack_quant",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.29585281078471e-11
"4158",86,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-7.29585281078471e-11
"4159",87,"min_d2",0.308,25,1,0.0257929792342369,"none",0.358553310353094,0.257446689646906,0.44,0.0380000000000001,0.950056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.10423503760175
"4160",87,"min_d2",0.308,25,NA,0.0257929792342369,"jack_quant",0.358553310353094,0.257446689646906,0.44,0.0380000000000001,0.950056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.10423503760175
"4161",87,"min_d2",-0.22,1,0,NA,"sim_int",NA,NA,NA,NA,0.422056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",1.10423503760175
"4162",88,"min_d2",-0.116,25,1,0.0434413717299279,"none",-0.0308564759703248,-0.201143524029675,0.184,-0.496,0.526056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",10.6309721846483
"4163",88,"min_d2",-0.116,25,NA,0.0434413717299279,"jack_quant",-0.0308564759703248,-0.201143524029675,0.184,-0.496,0.526056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",10.6309721846483
"4164",88,"min_d2",-0.0966666666666666,24,1,0.0403841041303954,"sim_int",-0.0175152770231763,-0.175818056310157,0.188,-0.4285,0.545389938766619,0.0275,25,0.25,0.5,"sigmoidal","gam",10.6309721846483
"4165",89,"min_d2",0.254,25,1,0.02998263386251,"none",0.312764882532171,0.195235117467829,0.418,-0.156,0.896056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.22335645769287
"4166",89,"min_d2",0.254,25,NA,0.02998263386251,"jack_quant",0.312764882532171,0.195235117467829,0.418,-0.156,0.896056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.22335645769287
"4167",89,"min_d2",0.28,1,0,NA,"sim_int",NA,NA,NA,NA,0.922056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.22335645769287
"4168",90,"min_d2",-1.4,1,0,NA,"none",NA,NA,NA,NA,-0.757943394566714,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-4.01456645704457e-11
"4169",90,"min_d2",-1.4,1,NA,NA,"jack_quant",NA,NA,NA,NA,-0.757943394566714,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-4.01456645704457e-11
"4170",90,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","lm_ns",-4.01456645704457e-11
"4171",91,"min_d2",-0.3804,25,1,0.00793812880273991,"none",-0.36484155344199,-0.39595844655801,-0.3,-0.44,0.261656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.12087074569897
"4172",91,"min_d2",-0.3804,25,NA,0.00793812880273991,"jack_quant",-0.36484155344199,-0.39595844655801,-0.3,-0.44,0.261656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",3.12087074569897
"4173",91,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam",3.12087074569897
"4174",92,"min_d2",-0.368,25,1,0.022476839932102,"none",-0.323946203246808,-0.412053796753191,-0.11,-0.506,0.274056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",11.6880261103559
"4175",92,"min_d2",-0.368,25,NA,0.022476839932102,"jack_quant",-0.323946203246808,-0.412053796753191,-0.11,-0.506,0.274056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",11.6880261103559
"4176",92,"min_d2",-0.3825,24,1,0.0176529235223146,"sim_int",-0.347900905674423,-0.417099094325577,-0.22175,-0.507,0.259556605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",11.6880261103559
"4177",93,"min_d2",0.086,25,1,0.0236364243394714,"none",0.13232654042867,0.0396734595713302,0.316,-0.122,0.728056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",8.24584733705288
"4178",93,"min_d2",0.086,25,NA,0.0236364243394714,"jack_quant",0.13232654042867,0.0396734595713302,0.316,-0.122,0.728056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",8.24584733705288
"4179",93,"min_d2",0.0845833333333334,24,1,0.0246179055332057,"sim_int",0.132833541553226,0.0363331251134409,0.322,-0.12275,0.726639938766619,0.0275,25,0.25,0.5,"sigmoidal","gam",8.24584733705288
"4180",94,"min_d2",0.357222222222222,18,1,0.0156697216585061,"none",0.387934312320662,0.326510132123783,0.463,0.23125,0.999278827655508,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.0480244235035059
"4181",94,"min_d2",0.357222222222222,18,NA,0.0156697216585061,"jack_quant",0.387934312320662,0.326510132123783,0.463,0.23125,0.999278827655508,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.0480244235035059
"4182",94,"min_d2",NA,0,0,NA,"sim_int",NA,NA,NA,NA,NA,0.0275,25,0.25,0.5,"sigmoidal","gam_ns",0.0480244235035059
"4183",95,"min_d2",0.2652,25,1,0.0115788360574129,"none",0.287894101655423,0.242505898344577,0.334,0.114,0.907256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.74698415425159
"4184",95,"min_d2",0.2652,25,NA,0.0115788360574129,"jack_quant",0.287894101655423,0.242505898344577,0.334,0.114,0.907256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam",6.74698415425159
