"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","aic_diff"
"1335",45,"abs_max_d2",0.548484848484849,33,1,0.00876250459300446,"sim_int",0.565659041901504,0.531310655068193,0.622,0.468,-0.139364511243379,0.014,33,0.754,0,"hockeystick","gam",95.3275348395397
"1336",46,"abs_max_d2",0.734242424242424,33,1,0.0170421714009866,"none",0.767644466406717,0.700840382078132,0.824,0.468,0.0463930645141967,0.014,33,0.754,0,"hockeystick","gam",79.7824338046793
"1337",46,"abs_max_d2",0.734242424242424,33,NA,0.0170421714009866,"jack_quant",0.767644466406717,0.700840382078132,0.824,0.468,0.0463930645141967,0.014,33,0.754,0,"hockeystick","gam",79.7824338046793
"1338",46,"abs_max_d2",0.734242424242424,33,1,0.0170421714009866,"sim_int",0.767644466406717,0.700840382078132,0.824,0.468,0.0463930645141967,0.014,33,0.754,0,"hockeystick","gam",79.7824338046793
"1339",47,"abs_max_d2",0.763333333333333,33,1,0.0123480345939479,"none",0.787535036417326,0.739131630249341,0.792,0.676,0.0754839736051057,0.014,33,0.754,0,"hockeystick","gam",69.8849328906666
"1340",47,"abs_max_d2",0.763333333333333,33,NA,0.0123480345939479,"jack_quant",0.787535036417326,0.739131630249341,0.792,0.676,0.0754839736051057,0.014,33,0.754,0,"hockeystick","gam",69.8849328906666
"1341",47,"abs_max_d2",0.763333333333333,33,1,0.0123480345939479,"sim_int",0.787535036417326,0.739131630249341,0.792,0.676,0.0754839736051057,0.014,33,0.754,0,"hockeystick","gam",69.8849328906666
"1342",48,"abs_max_d2",0.460606060606061,33,1,0.00220702863116633,"none",0.464931757235995,0.456280363976126,0.48,0.436,-0.227243299122167,0.014,33,0.754,0,"hockeystick","gam",62.9781339357329
"1343",48,"abs_max_d2",0.460606060606061,33,NA,0.00220702863116633,"jack_quant",0.464931757235995,0.456280363976126,0.48,0.436,-0.227243299122167,0.014,33,0.754,0,"hockeystick","gam",62.9781339357329
"1344",48,"abs_max_d2",0.460606060606061,33,1,0.00220702863116633,"sim_int",0.464931757235995,0.456280363976126,0.48,0.436,-0.227243299122167,0.014,33,0.754,0,"hockeystick","gam",62.9781339357329
