"","sim","thresh_method","thresh_mean","thresh_n","thresh_n_full","thresh_se","sig_type","ci_n_up","ci_n_low","ci_em_up","ci_em_low","thresh_diff","obs_error","ts_length","thresh_quant","cov_sd","shape","best_mod","next_mod","aic_diff"
"3675",25,"abs_max_d2",0.288,25,1,0.0276511000383951,"sim_int",0.342195160208169,0.233804839791832,0.364,-0.0700000000000001,0.930056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",51.3242604687403
"3676",26,"abs_max_d2",-0.2576,25,1,0.00928484428158778,"none",-0.239402039606025,-0.275797960393975,-0.17,-0.324,0.384456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.4147590925945
"3677",26,"abs_max_d2",-0.2576,25,NA,0.00928484428158778,"jack_quant",-0.239402039606025,-0.275797960393975,-0.17,-0.324,0.384456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.4147590925945
"3678",26,"abs_max_d2",-0.2576,25,1,0.00928484428158778,"sim_int",-0.239402039606025,-0.275797960393975,-0.17,-0.324,0.384456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.4147590925945
"3679",27,"abs_max_d2",-0.657083333333333,24,1,0.0236185756143691,"none",-0.610791775763034,-0.703374890903633,-0.4115,-0.7385,-0.0150267279000474,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.5908367148963
"3680",27,"abs_max_d2",-0.657083333333333,24,NA,0.0236185756143691,"jack_quant",-0.610791775763034,-0.703374890903633,-0.4115,-0.7385,-0.0150267279000474,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.5908367148963
"3681",27,"abs_max_d2",-0.657083333333333,24,1,0.0236185756143691,"sim_int",-0.610791775763034,-0.703374890903633,-0.4115,-0.7385,-0.0150267279000474,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.5908367148963
"3682",28,"abs_max_d2",-0.618,25,1,0.00338501600193166,"none",-0.611365490549122,-0.624634509450878,-0.58,-0.638,0.0240566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",73.5690165057259
"3683",28,"abs_max_d2",-0.618,25,NA,0.00338501600193166,"jack_quant",-0.611365490549122,-0.624634509450878,-0.58,-0.638,0.0240566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",73.5690165057259
"3684",28,"abs_max_d2",-0.618,25,1,0.00338501600193166,"sim_int",-0.611365490549122,-0.624634509450878,-0.58,-0.638,0.0240566054332858,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",73.5690165057259
"3685",29,"abs_max_d2",-0.5136,25,1,0.00506485713300758,"none",-0.503673062432464,-0.523526937567536,-0.452,-0.54,0.128456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.2447127351788
"3686",29,"abs_max_d2",-0.5136,25,NA,0.00506485713300758,"jack_quant",-0.503673062432464,-0.523526937567536,-0.452,-0.54,0.128456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.2447127351788
"3687",29,"abs_max_d2",-0.5136,25,1,0.00506485713300758,"sim_int",-0.503673062432464,-0.523526937567536,-0.452,-0.54,0.128456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.2447127351788
"3688",30,"abs_max_d2",0.2316,25,1,0.0110031561128816,"none",0.25316578969752,0.21003421030248,0.274,0.116,0.873656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",35.8007043324975
"3689",30,"abs_max_d2",0.2316,25,NA,0.0110031561128816,"jack_quant",0.25316578969752,0.21003421030248,0.274,0.116,0.873656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",35.8007043324975
"3690",30,"abs_max_d2",0.2316,25,1,0.0110031561128816,"sim_int",0.25316578969752,0.21003421030248,0.274,0.116,0.873656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",35.8007043324975
"3691",31,"abs_max_d2",0.142,25,1,0.0197993406175279,"none",0.180805994527996,0.103194005472004,0.272,-0.102,0.784056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",36.3921539487552
"3692",31,"abs_max_d2",0.142,25,NA,0.0197993406175279,"jack_quant",0.180805994527996,0.103194005472004,0.272,-0.102,0.784056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",36.3921539487552
"3693",31,"abs_max_d2",0.142,25,1,0.0197993406175279,"sim_int",0.180805994527996,0.103194005472004,0.272,-0.102,0.784056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",36.3921539487552
"3694",32,"abs_max_d2",0.5864,25,1,0.0104894126517064,"none",0.606958871016323,0.565841128983677,0.654,0.486,1.22845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",48.3088189436289
"3695",32,"abs_max_d2",0.5864,25,NA,0.0104894126517064,"jack_quant",0.606958871016323,0.565841128983677,0.654,0.486,1.22845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",48.3088189436289
"3696",32,"abs_max_d2",0.5864,25,1,0.0104894126517064,"sim_int",0.606958871016323,0.565841128983677,0.654,0.486,1.22845660543329,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",48.3088189436289
"3697",33,"abs_max_d2",-0.3952,25,1,0.0024381231397213,"none",-0.390421366456273,-0.399978633543727,-0.38,-0.42,0.246856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",92.0282795220732
"3698",33,"abs_max_d2",-0.3952,25,NA,0.0024381231397213,"jack_quant",-0.390421366456273,-0.399978633543727,-0.38,-0.42,0.246856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",92.0282795220732
"3699",33,"abs_max_d2",-0.3952,25,1,0.0024381231397213,"sim_int",-0.390421366456273,-0.399978633543727,-0.38,-0.42,0.246856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",92.0282795220732
"3700",34,"abs_max_d2",-0.7,25,1,0.0294215057398495,"none",-0.642334908378956,-0.757665091621043,-0.234,-0.768,-0.057943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",87.6137549579545
"3701",34,"abs_max_d2",-0.7,25,NA,0.0294215057398495,"jack_quant",-0.642334908378956,-0.757665091621043,-0.234,-0.768,-0.057943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",87.6137549579545
"3702",34,"abs_max_d2",-0.7,25,1,0.0294215057398495,"sim_int",-0.642334908378956,-0.757665091621043,-0.234,-0.768,-0.057943394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",87.6137549579545
"3703",35,"abs_max_d2",-0.2764,25,1,0.0089341728461254,"none",-0.258889342989938,-0.293910657010061,-0.176,-0.34,0.365656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",71.7075833970707
"3704",35,"abs_max_d2",-0.2764,25,NA,0.0089341728461254,"jack_quant",-0.258889342989938,-0.293910657010061,-0.176,-0.34,0.365656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",71.7075833970707
"3705",35,"abs_max_d2",-0.2764,25,1,0.0089341728461254,"sim_int",-0.258889342989938,-0.293910657010061,-0.176,-0.34,0.365656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",71.7075833970707
"3706",36,"abs_max_d2",-0.0932,25,1,0.00747031161033833,"none",-0.0785584582904454,-0.107841541709555,-0.0499999999999998,-0.158,0.548856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",91.3278476753437
"3707",36,"abs_max_d2",-0.0932,25,NA,0.00747031161033833,"jack_quant",-0.0785584582904454,-0.107841541709555,-0.0499999999999998,-0.158,0.548856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",91.3278476753437
"3708",36,"abs_max_d2",-0.0932,25,1,0.00747031161033833,"sim_int",-0.0785584582904454,-0.107841541709555,-0.0499999999999998,-0.158,0.548856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",91.3278476753437
"3709",37,"abs_max_d2",-0.244,25,1,0.00634647758821993,"none",-0.231561132498398,-0.256438867501602,-0.192,-0.304,0.398056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",93.0097509215329
"3710",37,"abs_max_d2",-0.244,25,NA,0.00634647758821993,"jack_quant",-0.231561132498398,-0.256438867501602,-0.192,-0.304,0.398056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",93.0097509215329
"3711",37,"abs_max_d2",-0.244,25,1,0.00634647758821993,"sim_int",-0.231561132498398,-0.256438867501602,-0.192,-0.304,0.398056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",93.0097509215329
"3712",38,"abs_max_d2",-0.7464,25,1,0.0232802968671412,"none",-0.700771456591003,-0.792028543408997,-0.520000000000001,-0.932,-0.104343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",51.7703381522828
"3713",38,"abs_max_d2",-0.7464,25,NA,0.0232802968671412,"jack_quant",-0.700771456591003,-0.792028543408997,-0.520000000000001,-0.932,-0.104343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",51.7703381522828
"3714",38,"abs_max_d2",-0.7464,25,1,0.0232802968671412,"sim_int",-0.700771456591003,-0.792028543408997,-0.520000000000001,-0.932,-0.104343394566714,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",51.7703381522828
"3715",39,"abs_max_d2",-0.3912,25,1,0.002783882181415,"none",-0.385743691187224,-0.396656308812776,-0.37,-0.414,0.250856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",66.559818182179
"3716",39,"abs_max_d2",-0.3912,25,NA,0.002783882181415,"jack_quant",-0.385743691187224,-0.396656308812776,-0.37,-0.414,0.250856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",66.559818182179
"3717",39,"abs_max_d2",-0.3912,25,1,0.002783882181415,"sim_int",-0.385743691187224,-0.396656308812776,-0.37,-0.414,0.250856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",66.559818182179
"3718",40,"abs_max_d2",-0.1416,25,1,0.0818952583079957,"none",0.0189117567882762,-0.302111756788276,0.661999999999998,-0.428,0.500456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",47.9714471828374
"3719",40,"abs_max_d2",-0.1416,25,NA,0.0818952583079957,"jack_quant",0.0189117567882762,-0.302111756788276,0.661999999999998,-0.428,0.500456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",47.9714471828374
"3720",40,"abs_max_d2",-0.1416,25,1,0.0818952583079957,"sim_int",0.0189117567882762,-0.302111756788276,0.661999999999998,-0.428,0.500456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",47.9714471828374
"3721",41,"abs_max_d2",-0.4876,25,1,0.0174332058631414,"none",-0.45343154437317,-0.521768455626829,-0.312,-0.53,0.154456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",97.938496491854
"3722",41,"abs_max_d2",-0.4876,25,NA,0.0174332058631414,"jack_quant",-0.45343154437317,-0.521768455626829,-0.312,-0.53,0.154456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",97.938496491854
"3723",41,"abs_max_d2",-0.4876,25,1,0.0174332058631414,"sim_int",-0.45343154437317,-0.521768455626829,-0.312,-0.53,0.154456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",97.938496491854
"3724",42,"abs_max_d2",-0.4836,25,1,0.00561743318211757,"none",-0.472590033277489,-0.494609966722511,-0.43,-0.524,0.158456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",54.0777667537653
"3725",42,"abs_max_d2",-0.4836,25,NA,0.00561743318211757,"jack_quant",-0.472590033277489,-0.494609966722511,-0.43,-0.524,0.158456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",54.0777667537653
"3726",42,"abs_max_d2",-0.4836,25,1,0.00561743318211757,"sim_int",-0.472590033277489,-0.494609966722511,-0.43,-0.524,0.158456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",54.0777667537653
"3727",43,"abs_max_d2",0.23,25,1,0.0200779730052613,"none",0.26935210397288,0.190647896027121,0.274,0.0200000000000002,0.872056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",30.859239015735
"3728",43,"abs_max_d2",0.23,25,NA,0.0200779730052613,"jack_quant",0.26935210397288,0.190647896027121,0.274,0.0200000000000002,0.872056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",30.859239015735
"3729",43,"abs_max_d2",0.23,25,1,0.0200779730052613,"sim_int",0.26935210397288,0.190647896027121,0.274,0.0200000000000002,0.872056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",30.859239015735
"3730",44,"abs_max_d2",-0.136,25,1,0.00807946642902722,"none",-0.120164536784806,-0.151835463215194,-0.0800000000000001,-0.214,0.506056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",72.6070373476577
"3731",44,"abs_max_d2",-0.136,25,NA,0.00807946642902722,"jack_quant",-0.120164536784806,-0.151835463215194,-0.0800000000000001,-0.214,0.506056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",72.6070373476577
"3732",44,"abs_max_d2",-0.136,25,1,0.00807946642902722,"sim_int",-0.120164536784806,-0.151835463215194,-0.0800000000000001,-0.214,0.506056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",72.6070373476577
"3733",45,"abs_max_d2",-0.760833333333333,24,1,0.00443037575873415,"none",-0.752149956408235,-0.769516710258431,-0.73575,-0.8185,-0.118776727900047,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.9452990106466
"3734",45,"abs_max_d2",-0.760833333333333,24,NA,0.00443037575873415,"jack_quant",-0.752149956408235,-0.769516710258431,-0.73575,-0.8185,-0.118776727900047,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.9452990106466
"3735",45,"abs_max_d2",-0.760833333333333,24,1,0.00443037575873415,"sim_int",-0.752149956408235,-0.769516710258431,-0.73575,-0.8185,-0.118776727900047,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",64.9452990106466
"3736",46,"abs_max_d2",-0.1696,25,1,0.0121546744551679,"none",-0.145777275824062,-0.193422724175938,-0.0580000000000004,-0.204,0.472456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.1398508970523
"3737",46,"abs_max_d2",-0.1696,25,NA,0.0121546744551679,"jack_quant",-0.145777275824062,-0.193422724175938,-0.0580000000000004,-0.204,0.472456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.1398508970523
"3738",46,"abs_max_d2",-0.1696,25,1,0.0121546744551679,"sim_int",-0.145777275824062,-0.193422724175938,-0.0580000000000004,-0.204,0.472456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.1398508970523
"3739",47,"abs_max_d2",-0.3924,25,1,0.018269586141393,"none",-0.356592269150418,-0.428207730849582,-0.194,-0.5,0.249656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",50.7709358279575
"3740",47,"abs_max_d2",-0.3924,25,NA,0.018269586141393,"jack_quant",-0.356592269150418,-0.428207730849582,-0.194,-0.5,0.249656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",50.7709358279575
"3741",47,"abs_max_d2",-0.3924,25,1,0.018269586141393,"sim_int",-0.356592269150418,-0.428207730849582,-0.194,-0.5,0.249656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",50.7709358279575
"3742",48,"abs_max_d2",-0.256,25,1,0.00343592135468139,"none",-0.249265717891112,-0.262734282108888,-0.23,-0.286,0.386056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",87.2667647938114
"3743",48,"abs_max_d2",-0.256,25,NA,0.00343592135468139,"jack_quant",-0.249265717891112,-0.262734282108888,-0.23,-0.286,0.386056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",87.2667647938114
"3744",48,"abs_max_d2",-0.256,25,1,0.00343592135468139,"sim_int",-0.249265717891112,-0.262734282108888,-0.23,-0.286,0.386056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",87.2667647938114
"3745",49,"abs_max_d2",-0.275833333333333,24,1,0.0264318982026659,"none",-0.224027764813079,-0.327638901853587,-0.09875,-0.5225,0.366223272099952,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.814186920182
"3746",49,"abs_max_d2",-0.275833333333333,24,NA,0.0264318982026659,"jack_quant",-0.224027764813079,-0.327638901853587,-0.09875,-0.5225,0.366223272099952,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.814186920182
"3747",49,"abs_max_d2",-0.275833333333333,24,1,0.0264318982026659,"sim_int",-0.224027764813079,-0.327638901853587,-0.09875,-0.5225,0.366223272099952,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",70.814186920182
"3748",50,"abs_max_d2",-0.3652,25,1,0.00460675832036175,"none",-0.356170919606611,-0.374229080393389,-0.326,-0.39,0.276856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",55.0066668028645
"3749",50,"abs_max_d2",-0.3652,25,NA,0.00460675832036175,"jack_quant",-0.356170919606611,-0.374229080393389,-0.326,-0.39,0.276856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",55.0066668028645
"3750",50,"abs_max_d2",-0.3652,25,1,0.00460675832036175,"sim_int",-0.356170919606611,-0.374229080393389,-0.326,-0.39,0.276856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",55.0066668028645
"3751",51,"abs_max_d2",-0.6448,25,1,0.00486341215380496,"none",-0.635267887336568,-0.654332112663432,-0.594,-0.664,-0.00274339456671413,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",84.3720496148815
"3752",51,"abs_max_d2",-0.6448,25,NA,0.00486341215380496,"jack_quant",-0.635267887336568,-0.654332112663432,-0.594,-0.664,-0.00274339456671413,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",84.3720496148815
"3753",51,"abs_max_d2",-0.6448,25,1,0.00486341215380496,"sim_int",-0.635267887336568,-0.654332112663432,-0.594,-0.664,-0.00274339456671413,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",84.3720496148815
"3754",52,"abs_max_d2",-0.3064,25,1,0.0071656976089019,"none",-0.292355490762447,-0.320444509237552,-0.254,-0.37,0.335656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",74.572093615276
"3755",52,"abs_max_d2",-0.3064,25,NA,0.0071656976089019,"jack_quant",-0.292355490762447,-0.320444509237552,-0.254,-0.37,0.335656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",74.572093615276
"3756",52,"abs_max_d2",-0.3064,25,1,0.0071656976089019,"sim_int",-0.292355490762447,-0.320444509237552,-0.254,-0.37,0.335656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",74.572093615276
"3757",53,"abs_max_d2",-0.134,25,1,0.0088975652100261,"none",-0.116561092638252,-0.151438907361748,-0.088,-0.228,0.508056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",95.6653571187104
"3758",53,"abs_max_d2",-0.134,25,NA,0.0088975652100261,"jack_quant",-0.116561092638252,-0.151438907361748,-0.088,-0.228,0.508056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",95.6653571187104
"3759",53,"abs_max_d2",-0.134,25,1,0.0088975652100261,"sim_int",-0.116561092638252,-0.151438907361748,-0.088,-0.228,0.508056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",95.6653571187104
"3760",54,"abs_max_d2",-0.1664,25,1,0.00885610272950554,"none",-0.149042357606782,-0.183757642393218,-0.136,-0.258,0.475656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",71.4594409741069
"3761",54,"abs_max_d2",-0.1664,25,NA,0.00885610272950554,"jack_quant",-0.149042357606782,-0.183757642393218,-0.136,-0.258,0.475656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",71.4594409741069
"3762",54,"abs_max_d2",-0.1664,25,1,0.00885610272950554,"sim_int",-0.149042357606782,-0.183757642393218,-0.136,-0.258,0.475656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",71.4594409741069
"3763",55,"abs_max_d2",-0.3048,25,1,0.00530722777603022,"none",-0.29439802470123,-0.31520197529877,-0.252,-0.344,0.337256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.0815854231145
"3764",55,"abs_max_d2",-0.3048,25,NA,0.00530722777603022,"jack_quant",-0.29439802470123,-0.31520197529877,-0.252,-0.344,0.337256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.0815854231145
"3765",55,"abs_max_d2",-0.3048,25,1,0.00530722777603022,"sim_int",-0.29439802470123,-0.31520197529877,-0.252,-0.344,0.337256605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",46.0815854231145
"3766",56,"abs_max_d2",-0.4624,25,1,0.00383152131085754,"none",-0.454890356224721,-0.469909643775278,-0.436,-0.51,0.179656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",77.2851263319969
"3767",56,"abs_max_d2",-0.4624,25,NA,0.00383152131085754,"jack_quant",-0.454890356224721,-0.469909643775278,-0.436,-0.51,0.179656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",77.2851263319969
"3768",56,"abs_max_d2",-0.4624,25,1,0.00383152131085754,"sim_int",-0.454890356224721,-0.469909643775278,-0.436,-0.51,0.179656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",77.2851263319969
"3769",57,"abs_max_d2",-0.288,25,1,0.00562114065134668,"none",-0.276982766771326,-0.299017233228673,-0.234,-0.334,0.354056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",41.8188524542601
"3770",57,"abs_max_d2",-0.288,25,NA,0.00562114065134668,"jack_quant",-0.276982766771326,-0.299017233228673,-0.234,-0.334,0.354056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",41.8188524542601
"3771",57,"abs_max_d2",-0.288,25,1,0.00562114065134668,"sim_int",-0.276982766771326,-0.299017233228673,-0.234,-0.334,0.354056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",41.8188524542601
"3772",58,"abs_max_d2",0.1904,25,1,0.0154389478628277,"none",0.220659781770334,0.160140218229666,0.26,0.0360000000000001,0.832456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",67.7910942001874
"3773",58,"abs_max_d2",0.1904,25,NA,0.0154389478628277,"jack_quant",0.220659781770334,0.160140218229666,0.26,0.0360000000000001,0.832456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",67.7910942001874
"3774",58,"abs_max_d2",0.1904,25,1,0.0154389478628277,"sim_int",0.220659781770334,0.160140218229666,0.26,0.0360000000000001,0.832456605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DlC",67.7910942001874
"3775",59,"abs_max_d2",-0.3704,25,1,0.0072523942406782,"none",-0.356185568486585,-0.384614431513415,-0.286,-0.414,0.271656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",57.7185849668532
"3776",59,"abs_max_d2",-0.3704,25,NA,0.0072523942406782,"jack_quant",-0.356185568486585,-0.384614431513415,-0.286,-0.414,0.271656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",57.7185849668532
"3777",59,"abs_max_d2",-0.3704,25,1,0.0072523942406782,"sim_int",-0.356185568486585,-0.384614431513415,-0.286,-0.414,0.271656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",57.7185849668532
"3778",60,"abs_max_d2",-0.2812,25,1,0.00670095349765821,"none",-0.268066372482512,-0.294333627517488,-0.236,-0.368,0.360856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",89.5643479753851
"3779",60,"abs_max_d2",-0.2812,25,NA,0.00670095349765821,"jack_quant",-0.268066372482512,-0.294333627517488,-0.236,-0.368,0.360856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",89.5643479753851
"3780",60,"abs_max_d2",-0.2812,25,1,0.00670095349765821,"sim_int",-0.268066372482512,-0.294333627517488,-0.236,-0.368,0.360856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",89.5643479753851
"3781",61,"abs_max_d2",-0.4964,25,1,0.00376755151848578,"none",-0.489015734713869,-0.503784265286131,-0.47,-0.53,0.145656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.0661021448577
"3782",61,"abs_max_d2",-0.4964,25,NA,0.00376755151848578,"jack_quant",-0.489015734713869,-0.503784265286131,-0.47,-0.53,0.145656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.0661021448577
"3783",61,"abs_max_d2",-0.4964,25,1,0.00376755151848578,"sim_int",-0.489015734713869,-0.503784265286131,-0.47,-0.53,0.145656605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",84.0661021448577
"3784",62,"abs_max_d2",-0.452,25,1,0.00276385399196283,"none",-0.446582945717225,-0.457417054282774,-0.42,-0.474,0.190056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",78.8709743768657
"3785",62,"abs_max_d2",-0.452,25,NA,0.00276385399196283,"jack_quant",-0.446582945717225,-0.457417054282774,-0.42,-0.474,0.190056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",78.8709743768657
"3786",62,"abs_max_d2",-0.452,25,1,0.00276385399196283,"sim_int",-0.446582945717225,-0.457417054282774,-0.42,-0.474,0.190056605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",78.8709743768657
"3787",63,"abs_max_d2",-0.2552,25,1,0.0100712737801907,"none",-0.235460666112384,-0.274939333887616,-0.158,-0.338,0.386856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",45.8968412743007
"3788",63,"abs_max_d2",-0.2552,25,NA,0.0100712737801907,"jack_quant",-0.235460666112384,-0.274939333887616,-0.158,-0.338,0.386856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",45.8968412743007
"3789",63,"abs_max_d2",-0.2552,25,1,0.0100712737801907,"sim_int",-0.235460666112384,-0.274939333887616,-0.158,-0.338,0.386856605433286,0.0275,25,0.25,0.5,"sigmoidal","gam_DC","gam_DCl",45.8968412743007
